r.num,Epidemic,Duration,
6136,827.00,220.50,
6137,795.00,236.50,
6138,5.00,76.50,
6139,794.00,250.50,
6140,803.00,200.00,
6141,806.00,227.50,
6142,1.00,16.50,
6143,784.00,252.50,
6144,825.00,248.50,
6145,0.00,21.50,
6146,0.00,13.50,
6147,838.00,216.00,
6148,0.00,15.00,
6149,1.00,25.50,
6150,1.00,46.00,
6151,812.00,277.00,
6152,1.00,16.50,
6153,7.00,54.00,
6154,816.00,255.50,
6155,2.00,40.00,
6156,816.00,223.50,
6157,777.00,257.50,
6158,799.00,243.50,
6159,786.00,241.00,
6160,824.00,206.50,
6161,813.00,252.50,
6162,792.00,312.50,
6163,0.00,22.50,
6164,803.00,256.00,
6165,0.00,25.50,
6166,3.00,20.50,
6167,807.00,296.00,
6168,791.00,229.00,
6169,1.00,14.50,
6170,0.00,9.50,
6171,0.00,14.00,
6172,811.00,228.00,
6173,771.00,252.50,
6174,822.00,283.50,
6175,802.00,259.00,
6176,771.00,239.50,
6177,0.00,31.50,
6178,1.00,22.50,
6179,0.00,3.00,
6180,818.00,267.00,
6181,0.00,20.00,
6182,0.00,13.50,
6183,0.00,8.00,
6184,834.00,225.50,
6185,776.00,258.00,
6186,0.00,10.00,
6187,796.00,253.00,
6188,770.00,212.50,
6189,797.00,265.50,
6190,800.00,303.00,
6191,3.00,36.50,
6192,830.00,328.50,
6193,828.00,248.00,
6194,0.00,7.50,
6195,779.00,265.50,
6196,818.00,256.50,
6197,756.00,271.00,
6198,781.00,239.50,
6199,798.00,284.00,
6200,811.00,250.00,
6201,0.00,13.00,
6202,0.00,9.50,
6203,811.00,238.00,
6204,778.00,253.50,
6205,782.00,242.50,
6206,797.00,260.00,
6207,0.00,11.50,
6208,787.00,301.50,
6209,5.00,40.50,
6210,0.00,13.50,
6211,788.00,248.00,
6212,0.00,18.50,
6213,1.00,18.00,
6214,771.00,241.50,
6215,818.00,230.00,
6216,753.00,256.50,
6217,2.00,35.50,
6218,819.00,262.50,
6219,0.00,14.00,
6220,766.00,259.00,
6221,821.00,257.50,
6222,0.00,6.00,
6223,790.00,259.00,
6224,0.00,9.00,
6225,769.00,241.00,
6226,4.00,64.00,
6227,0.00,19.00,
6228,794.00,243.50,
6229,782.00,253.50,
6230,5.00,67.50,
6231,773.00,244.00,
6232,804.00,262.00,
6233,0.00,12.00,
6234,9.00,70.50,
6235,831.00,258.50,
6236,794.00,262.50,
6237,756.00,244.50,
6238,754.00,375.00,
6239,0.00,16.00,
6240,802.00,264.50,
6241,0.00,8.50,
6242,1.00,26.00,
6243,774.00,284.00,
6244,0.00,5.50,
6245,1.00,35.00,
6246,792.00,209.00,
6247,6.00,45.00,
6248,789.00,253.50,
6249,1.00,20.50,
6250,812.00,324.50,
6251,789.00,260.00,
6252,768.00,363.00,
6253,815.00,266.50,
6254,3.00,34.50,
6255,0.00,12.50,
6256,814.00,287.50,
6257,0.00,17.50,
6258,0.00,12.50,
6259,4.00,33.50,
6260,822.00,228.00,
6261,790.00,246.50,
6262,813.00,219.50,
6263,807.00,315.00,
6264,822.00,255.50,
6265,814.00,187.00,
6266,842.00,240.50,
6267,799.00,224.00,
6268,814.00,241.00,
6269,847.00,336.50,
6270,778.00,249.00,
6271,812.00,250.00,
6272,811.00,237.00,
6273,785.00,260.00,
6274,814.00,256.00,
6275,0.00,5.50,
6276,841.00,257.50,
6277,769.00,221.50,
6278,808.00,203.00,
6279,804.00,244.50,
6280,776.00,311.00,
6281,783.00,289.50,
6282,2.00,42.50,
6283,766.00,306.00,
6284,1.00,21.00,
6285,797.00,248.00,
6286,807.00,228.00,
6287,0.00,20.50,
6288,0.00,19.50,
6289,775.00,234.00,
6290,0.00,17.50,
6291,798.00,224.50,
6292,0.00,12.00,
6293,0.00,11.00,
6294,0.00,32.50,
6295,760.00,281.50,
6296,800.00,270.50,
6297,0.00,9.00,
6298,0.00,14.00,
6299,798.00,224.50,
6300,802.00,244.50,
6301,808.00,263.50,
6302,778.00,207.00,
6303,800.00,235.50,
6304,772.00,264.00,
6305,821.00,304.00,
6306,4.00,39.00,
6307,780.00,213.00,
6308,791.00,253.50,
6309,0.00,12.00,
6310,773.00,249.50,
6311,823.00,209.00,
6312,787.00,310.00,
6313,0.00,24.00,
6314,770.00,221.00,
6315,774.00,208.50,
6316,1.00,15.50,
6317,783.00,347.50,
6318,800.00,309.00,
6319,787.00,257.00,
6320,0.00,13.00,
6321,1.00,17.00,
6322,726.00,265.50,
6323,791.00,254.50,
6324,824.00,274.00,
6325,0.00,11.50,
6326,801.00,259.50,
6327,803.00,267.50,
6328,824.00,235.50,
6329,1.00,19.00,
6330,813.00,229.50,
6331,816.00,259.50,
6332,789.00,239.00,
6333,804.00,235.00,
6334,800.00,257.00,
6335,1.00,30.50,
6336,785.00,243.00,
6337,809.00,229.00,
6338,771.00,311.00,
6339,787.00,246.00,
6340,787.00,227.50,
6341,812.00,259.00,
6342,803.00,237.00,
6343,769.00,283.50,
6344,0.00,7.50,
6345,0.00,14.50,
6346,809.00,284.50,
6347,788.00,201.50,
6348,0.00,29.00,
6349,788.00,231.50,
6350,799.00,293.50,
6351,776.00,277.50,
6352,758.00,238.50,
6353,774.00,249.50,
6354,841.00,257.00,
6355,758.00,267.00,
6356,5.00,40.00,
6357,820.00,311.00,
6358,802.00,231.00,
6359,0.00,18.50,
6360,782.00,245.00,
6361,801.00,305.50,
6362,771.00,267.50,
6363,723.00,363.00,
6364,812.00,230.00,
6365,7.00,56.00,
6366,823.00,221.00,
6367,2.00,21.00,
6368,812.00,267.00,
6369,783.00,331.50,
6370,0.00,23.00,
6371,786.00,218.00,
6372,802.00,243.50,
6373,783.00,255.00,
6374,1.00,16.50,
6375,0.00,17.00,
6376,764.00,257.50,
6377,780.00,257.00,
6378,861.00,196.50,
6379,1.00,14.50,
6380,790.00,231.00,
6381,758.00,265.00,
6382,766.00,287.50,
6383,817.00,287.00,
6384,794.00,218.50,
6385,0.00,15.50,
6386,782.00,230.00,
6387,2.00,43.50,
6388,796.00,301.50,
6389,754.00,321.50,
6390,0.00,10.50,
6391,0.00,19.00,
6392,805.00,265.50,
6393,807.00,288.00,
6394,805.00,242.50,
6395,789.00,292.50,
6396,0.00,15.50,
6397,745.00,241.00,
6398,824.00,238.00,
6399,830.00,255.00,
6400,822.00,244.50,
6401,793.00,262.00,
6402,817.00,273.50,
6403,810.00,304.00,
6404,789.00,207.00,
6405,799.00,241.50,
6406,0.00,8.50,
6407,786.00,196.50,
6408,778.00,285.00,
6409,0.00,25.50,
6410,792.00,255.00,
6411,0.00,23.00,
6412,4.00,58.00,
6413,0.00,21.00,
6414,0.00,10.00,
6415,803.00,272.00,
6416,789.00,222.50,
6417,1.00,30.50,
6418,821.00,320.00,
6419,2.00,30.50,
6420,823.00,175.00,
6421,1.00,28.00,
6422,816.00,257.50,
6423,0.00,8.50,
6424,800.00,275.50,
6425,0.00,11.00,
6426,779.00,195.50,
6427,772.00,221.00,
6428,839.00,243.50,
6429,803.00,293.50,
6430,2.00,32.50,
6431,828.00,223.50,
6432,764.00,243.00,
6433,1.00,26.50,
6434,0.00,17.50,
6435,792.00,250.00,
6436,828.00,220.50,
6437,789.00,337.50,
6438,791.00,323.00,
6439,773.00,261.50,
6440,774.00,250.00,
6441,829.00,313.50,
6442,0.00,14.50,
6443,774.00,226.50,
6444,775.00,298.00,
6445,805.00,232.00,
6446,1.00,44.50,
6447,789.00,216.50,
6448,771.00,217.00,
6449,742.00,277.00,
6450,797.00,334.00,
6451,774.00,290.50,
6452,2.00,33.00,
6453,815.00,241.50,
6454,5.00,86.50,
6455,0.00,5.50,
6456,16.00,62.00,
6457,752.00,296.00,
6458,774.00,364.50,
6459,0.00,6.00,
6460,802.00,303.00,
6461,837.00,326.00,
6462,0.00,9.00,
6463,799.00,301.50,
6464,793.00,287.50,
6465,765.00,281.50,
6466,798.00,242.50,
6467,0.00,6.50,
6468,762.00,267.50,
6469,788.00,273.50,
6470,828.00,228.00,
6471,775.00,218.50,
6472,784.00,225.00,
6473,1.00,35.00,
6474,3.00,43.00,
6475,803.00,249.00,
6476,790.00,265.50,
6477,838.00,227.50,
6478,809.00,361.00,
6479,795.00,267.50,
6480,0.00,13.50,
6481,763.00,203.00,
6482,805.00,267.00,
6483,802.00,227.50,
6484,827.00,242.50,
6485,807.00,183.50,
6486,764.00,247.50,
6487,0.00,9.50,
6488,778.00,280.50,
6489,770.00,284.50,
6490,804.00,253.50,
6491,4.00,41.00,
6492,830.00,196.50,
6493,768.00,262.00,
6494,0.00,9.50,
6495,809.00,463.50,
6496,756.00,284.00,
6497,0.00,15.00,
6498,0.00,23.50,
6499,0.00,19.00,
6500,1.00,27.00,
6501,821.00,273.00,
6502,1.00,10.00,
6503,829.00,334.50,
6504,0.00,7.50,
6505,811.00,210.50,
6506,0.00,12.00,
6507,0.00,14.00,
6508,807.00,206.00,
6509,1.00,45.00,
6510,819.00,214.50,
6511,734.00,272.50,
6512,750.00,224.50,
6513,792.00,255.50,
6514,770.00,269.50,
6515,0.00,17.00,
6516,0.00,14.00,
6517,1.00,42.00,
6518,743.00,266.50,
6519,4.00,83.50,
6520,0.00,5.00,
6521,800.00,235.00,
6522,0.00,35.00,
6523,816.00,265.50,
6524,750.00,308.00,
6525,0.00,15.00,
6526,793.00,365.00,
6527,810.00,290.50,
6528,818.00,234.50,
6529,781.00,305.50,
6530,802.00,271.00,
6531,790.00,295.00,
6532,794.00,241.00,
6533,792.00,232.00,
6534,815.00,274.00,
6535,747.00,268.00,
6536,810.00,282.50,
6537,810.00,333.50,
6538,790.00,275.50,
6539,795.00,237.00,
6540,795.00,248.50,
6541,0.00,14.50,
6542,1.00,20.00,
6543,814.00,245.00,
6544,786.00,250.50,
6545,2.00,25.00,
6546,812.00,259.00,
6547,824.00,340.50,
6548,0.00,10.50,
6549,773.00,234.50,
6550,780.00,390.50,
6551,2.00,40.50,
6552,802.00,292.00,
6553,804.00,255.00,
6554,1.00,61.00,
6555,0.00,17.00,
6556,808.00,284.00,
6557,0.00,8.00,
6558,797.00,268.00,
6559,1.00,7.00,
6560,782.00,263.50,
6561,0.00,7.00,
6562,779.00,205.50,
6563,1.00,20.50,
6564,772.00,207.50,
6565,813.00,233.50,
6566,777.00,315.00,
6567,825.00,233.50,
6568,826.00,226.50,
6569,0.00,14.50,
6570,816.00,269.00,
6571,823.00,279.50,
6572,783.00,301.50,
6573,4.00,42.00,
6574,818.00,281.50,
6575,817.00,248.00,
6576,798.00,214.00,
6577,797.00,275.00,
6578,0.00,9.00,
6579,817.00,194.00,
6580,775.00,254.00,
6581,756.00,236.50,
6582,780.00,312.00,
6583,800.00,238.50,
6584,758.00,292.00,
6585,781.00,286.00,
6586,777.00,244.00,
6587,812.00,308.00,
6588,778.00,262.00,
6589,800.00,214.00,
6590,821.00,239.00,
6591,825.00,213.00,
6592,0.00,20.50,
6593,800.00,311.00,
6594,841.00,265.00,
6595,826.00,245.50,
6596,806.00,235.00,
6597,816.00,267.00,
6598,774.00,266.00,
6599,2.00,30.50,
6600,771.00,316.50,
6601,0.00,14.50,
6602,816.00,218.00,
6603,806.00,234.50,
6604,793.00,231.00,
6605,791.00,262.00,
6606,0.00,10.50,
6607,1.00,6.00,
6608,747.00,250.50,
6609,819.00,233.50,
6610,802.00,228.50,
6611,816.00,265.00,
6612,770.00,299.00,
6613,4.00,47.00,
6614,1.00,7.50,
6615,0.00,12.50,
6616,815.00,259.50,
6617,750.00,333.00,
6618,1.00,17.00,
6619,810.00,286.00,
6620,810.00,227.00,
6621,0.00,20.00,
6622,814.00,228.00,
6623,0.00,9.00,
6624,0.00,23.00,
6625,787.00,299.00,
6626,816.00,237.50,
6627,0.00,59.50,
6628,796.00,240.50,
6629,818.00,261.50,
6630,794.00,187.50,
6631,830.00,316.00,
6632,807.00,267.50,
6633,847.00,274.00,
6634,1.00,15.00,
6635,797.00,267.00,
6636,1.00,28.00,
6637,0.00,6.50,
6638,811.00,248.00,
6639,794.00,248.00,
6640,810.00,222.50,
6641,827.00,258.00,
6642,775.00,227.50,
6643,818.00,265.00,
6644,2.00,25.50,
6645,792.00,265.00,
6646,799.00,302.00,
6647,761.00,273.50,
6648,1.00,11.00,
6649,813.00,329.50,
6650,805.00,253.50,
6651,821.00,266.50,
6652,0.00,11.00,
6653,810.00,226.50,
6654,2.00,38.00,
6655,0.00,12.00,
6656,0.00,27.50,
6657,2.00,33.00,
6658,818.00,270.00,
6659,0.00,10.50,
6660,838.00,251.00,
6661,756.00,253.00,
6662,0.00,13.00,
6663,2.00,21.50,
6664,794.00,248.50,
6665,803.00,260.00,
6666,1.00,8.00,
6667,750.00,223.50,
6668,802.00,286.00,
6669,774.00,269.50,
6670,799.00,264.50,
6671,0.00,17.00,
6672,788.00,227.00,
6673,779.00,257.50,
6674,0.00,26.00,
6675,811.00,271.00,
6676,801.00,241.50,
6677,800.00,318.00,
6678,790.00,221.00,
6679,2.00,40.00,
6680,813.00,251.50,
6681,746.00,288.00,
6682,790.00,248.00,
6683,0.00,14.00,
6684,817.00,308.50,
6685,811.00,316.00,
6686,0.00,7.50,
6687,815.00,222.50,
6688,753.00,225.50,
6689,1.00,24.50,
6690,803.00,279.50,
6691,3.00,38.50,
6692,783.00,258.50,
6693,822.00,334.50,
6694,4.00,44.50,
6695,840.00,211.50,
6696,0.00,23.00,
6697,1.00,20.00,
6698,0.00,8.00,
6699,0.00,34.00,
6700,751.00,275.00,
6701,0.00,12.50,
6702,0.00,8.00,
6703,763.00,262.00,
6704,0.00,8.50,
6705,4.00,40.50,
6706,2.00,15.00,
6707,798.00,236.50,
6708,826.00,273.50,
6709,809.00,248.50,
6710,779.00,246.00,
6711,798.00,244.50,
6712,754.00,248.00,
6713,1.00,20.50,
6714,794.00,242.50,
6715,0.00,10.50,
6716,816.00,252.50,
6717,801.00,265.50,
6718,825.00,223.50,
6719,0.00,15.50,
6720,809.00,239.50,
6721,771.00,278.50,
6722,809.00,322.50,
6723,0.00,13.00,
6724,0.00,10.50,
6725,792.00,234.50,
6726,808.00,259.00,
6727,840.00,239.00,
6728,0.00,5.50,
6729,800.00,314.50,
6730,0.00,13.00,
6731,784.00,254.50,
6732,780.00,287.50,
6733,810.00,233.00,
6734,812.00,248.50,
6735,778.00,230.50,
6736,798.00,223.50,
6737,0.00,10.00,
6738,0.00,6.50,
6739,1.00,29.50,
6740,0.00,8.00,
6741,767.00,268.50,
6742,1.00,19.50,
6743,1.00,38.00,
6744,0.00,19.50,
6745,812.00,257.50,
6746,776.00,277.00,
6747,800.00,284.50,
6748,770.00,255.00,
6749,819.00,229.00,
6750,818.00,244.00,
6751,775.00,299.00,
6752,839.00,276.00,
6753,828.00,220.50,
6754,0.00,11.00,
6755,1.00,28.00,
6756,1.00,13.00,
6757,808.00,242.50,
6758,749.00,266.00,
6759,795.00,236.00,
6760,816.00,269.00,
6761,767.00,254.00,
6762,781.00,240.50,
6763,783.00,228.00,
6764,0.00,28.50,
6765,776.00,265.50,
6766,11.00,115.00,
6767,0.00,8.50,
6768,0.00,14.00,
6769,758.00,342.50,
6770,852.00,254.50,
6771,821.00,252.00,
6772,791.00,230.50,
6773,0.00,21.00,
6774,778.00,283.00,
6775,804.00,319.50,
6776,803.00,333.50,
6777,774.00,237.50,
6778,804.00,242.00,
6779,814.00,254.50,
6780,0.00,11.00,
6781,0.00,5.50,
6782,765.00,256.50,
6783,796.00,259.00,
6784,777.00,250.00,
6785,0.00,16.00,
6786,797.00,220.50,
6787,833.00,242.00,
6788,1.00,32.50,
6789,784.00,200.00,
6790,827.00,235.50,
6791,0.00,16.00,
6792,788.00,214.50,
6793,1.00,12.50,
6794,798.00,348.50,
6795,0.00,8.50,
6796,801.00,317.50,
6797,0.00,8.00,
6798,798.00,343.00,
6799,847.00,294.00,
6800,0.00,13.00,
6801,796.00,259.00,
6802,808.00,230.50,
6803,809.00,227.50,
6804,730.00,237.50,
6805,849.00,225.50,
6806,0.00,11.00,
6807,789.00,255.00,
6808,807.00,252.00,
6809,0.00,29.00,
6810,0.00,11.50,
6811,809.00,370.00,
6812,807.00,358.50,
6813,827.00,273.00,
6814,786.00,291.00,
6815,815.00,245.50,
6816,754.00,205.00,
6817,822.00,305.00,
6818,800.00,236.50,
6819,0.00,7.50,
6820,817.00,292.00,
6821,1.00,20.50,
6822,761.00,260.00,
6823,811.00,245.50,
6824,735.00,242.00,
6825,3.00,25.50,
6826,802.00,259.00,
6827,2.00,22.50,
6828,4.00,41.50,
6829,815.00,234.00,
6830,768.00,271.00,
6831,795.00,256.50,
6832,810.00,283.50,
6833,0.00,18.50,
6834,755.00,292.50,
6835,777.00,320.00,
6836,820.00,204.00,
6837,793.00,263.00,
6838,0.00,21.50,
6839,775.00,255.00,
6840,779.00,316.00,
6841,2.00,35.50,
6842,1.00,25.50,
6843,810.00,291.50,
6844,0.00,6.00,
6845,816.00,207.00,
6846,0.00,13.50,
6847,0.00,15.50,
6848,831.00,235.50,
6849,0.00,16.00,
6850,787.00,269.50,
6851,826.00,269.50,
6852,796.00,239.50,
6853,1.00,10.50,
6854,0.00,26.50,
6855,0.00,8.00,
6856,787.00,236.50,
6857,0.00,7.00,
6858,810.00,233.50,
6859,806.00,304.00,
6860,801.00,230.00,
6861,814.00,199.00,
6862,793.00,255.00,
6863,777.00,264.50,
6864,816.00,276.50,
6865,844.00,311.50,
6866,766.00,293.00,
6867,838.00,211.50,
6868,720.00,345.50,
6869,0.00,12.50,
6870,2.00,12.00,
6871,781.00,234.00,
6872,1.00,26.00,
6873,0.00,9.50,
6874,801.00,254.00,
6875,816.00,240.50,
6876,797.00,244.50,
6877,824.00,276.00,
6878,0.00,21.50,
6879,0.00,13.00,
6880,816.00,265.00,
6881,0.00,10.00,
6882,835.00,224.00,
6883,801.00,348.00,
6884,812.00,208.50,
6885,2.00,38.50,
6886,3.00,16.50,
6887,815.00,237.50,
6888,792.00,251.00,
6889,824.00,213.50,
6890,845.00,271.50,
6891,820.00,282.50,
6892,0.00,8.50,
6893,798.00,261.50,
6894,0.00,13.00,
6895,7.00,78.00,
6896,815.00,258.00,
6897,795.00,260.50,
6898,818.00,242.50,
6899,0.00,10.00,
6900,0.00,17.50,
6901,0.00,15.00,
6902,757.00,285.50,
6903,0.00,21.50,
6904,1.00,41.50,
6905,0.00,6.50,
6906,3.00,43.50,
6907,852.00,293.50,
6908,700.00,218.50,
6909,0.00,13.50,
6910,792.00,333.00,
6911,755.00,297.50,
6912,778.00,237.50,
6913,770.00,333.50,
6914,823.00,215.00,
6915,0.00,8.50,
6916,775.00,289.00,
6917,834.00,219.50,
6918,808.00,226.50,
6919,1.00,26.50,
6920,816.00,248.50,
6921,0.00,19.00,
6922,778.00,355.00,
6923,790.00,224.00,
6924,759.00,244.00,
6925,797.00,271.00,
6926,794.00,241.00,
6927,825.00,216.00,
6928,0.00,5.00,
6929,0.00,9.00,
6930,776.00,255.50,
6931,777.00,272.00,
6932,0.00,16.50,
6933,0.00,5.50,
6934,838.00,287.00,
6935,813.00,260.50,
6936,0.00,18.50,
6937,0.00,8.00,
6938,0.00,16.00,
6939,827.00,301.00,
6940,787.00,281.00,
6941,814.00,243.50,
6942,1.00,18.00,
6943,792.00,227.50,
6944,0.00,26.50,
6945,0.00,18.50,
6946,739.00,259.00,
6947,863.00,208.00,
6948,826.00,338.00,
6949,0.00,37.50,
6950,0.00,28.50,
6951,787.00,294.50,
6952,808.00,237.00,
6953,757.00,267.00,
6954,835.00,194.50,
6955,792.00,373.50,
6956,15.00,77.50,
6957,3.00,27.50,
6958,783.00,296.00,
6959,817.00,278.50,
6960,782.00,242.50,
6961,3.00,37.50,
6962,0.00,19.50,
6963,808.00,257.50,
6964,3.00,31.00,
6965,795.00,299.50,
6966,825.00,237.50,
6967,1.00,16.50,
6968,806.00,252.50,
6969,0.00,29.50,
6970,1.00,18.00,
6971,1.00,47.50,
6972,799.00,241.50,
6973,800.00,215.50,
6974,821.00,236.50,
6975,793.00,250.50,
6976,0.00,12.50,
6977,793.00,226.00,
6978,798.00,308.00,
6979,797.00,242.50,
6980,784.00,306.00,
6981,830.00,260.00,
6982,4.00,36.00,
6983,807.00,261.50,
6984,0.00,15.00,
6985,757.00,287.50,
6986,3.00,26.50,
6987,798.00,254.00,
6988,798.00,326.50,
6989,810.00,268.50,
6990,824.00,288.50,
6991,0.00,7.50,
6992,794.00,234.00,
6993,802.00,264.00,
6994,0.00,14.00,
6995,793.00,279.50,
6996,796.00,308.00,
6997,0.00,23.50,
6998,1.00,27.00,
6999,799.00,213.50,
7000,798.00,257.00,
7001,2.00,12.00,
7002,793.00,233.50,
7003,4.00,25.00,
7004,777.00,299.50,
7005,803.00,233.50,
7006,783.00,301.00,
7007,780.00,280.50,
7008,0.00,20.00,
7009,829.00,235.00,
7010,840.00,231.50,
7011,796.00,316.50,
7012,786.00,296.00,
7013,18.00,107.50,
7014,775.00,302.50,
7015,812.00,293.00,
7016,0.00,10.50,
7017,815.00,231.50,
7018,811.00,382.00,
7019,826.00,246.00,
7020,815.00,274.00,
7021,803.00,234.00,
7022,750.00,174.00,
7023,800.00,364.50,
7024,1.00,22.00,
7025,807.00,240.00,
7026,0.00,25.50,
7027,774.00,236.00,
7028,809.00,206.00,
7029,797.00,269.00,
7030,819.00,264.00,
7031,1.00,26.50,
7032,802.00,222.00,
7033,3.00,40.00,
7034,1.00,23.00,
7035,838.00,353.50,
7036,763.00,303.00,
7037,6.00,75.50,
7038,1.00,5.50,
7039,11.00,58.00,
7040,805.00,250.50,
7041,799.00,282.00,
7042,0.00,13.00,
7043,0.00,27.50,
7044,0.00,10.00,
7045,2.00,17.00,
7046,840.00,245.00,
7047,790.00,265.00,
7048,821.00,275.50,
7049,809.00,232.50,
7050,1.00,22.00,
7051,816.00,321.50,
7052,790.00,224.50,
7053,1.00,23.50,
7054,785.00,278.50,
7055,0.00,7.00,
7056,771.00,277.00,
7057,0.00,13.00,
7058,818.00,234.00,
7059,758.00,353.50,
7060,0.00,15.50,
7061,774.00,245.00,
7062,786.00,268.00,
7063,813.00,227.00,
7064,1.00,23.00,
7065,776.00,265.00,
7066,753.00,301.00,
7067,801.00,219.00,
7068,0.00,17.50,
7069,0.00,13.50,
7070,821.00,245.00,
7071,783.00,240.50,
7072,0.00,10.50,
7073,783.00,246.50,
7074,823.00,279.50,
7075,788.00,234.50,
7076,781.00,241.00,
7077,0.00,13.00,
7078,775.00,277.00,
7079,2.00,39.50,
7080,820.00,313.00,
7081,0.00,8.00,
7082,7.00,55.00,
7083,800.00,211.50,
7084,0.00,15.00,
7085,823.00,276.50,
7086,807.00,274.50,
7087,1.00,40.00,
7088,791.00,233.50,
7089,780.00,251.50,
7090,783.00,322.00,
7091,0.00,28.50,
7092,781.00,237.00,
7093,0.00,11.00,
7094,812.00,236.50,
7095,843.00,263.00,
7096,784.00,249.00,
7097,0.00,14.00,
7098,0.00,10.00,
7099,779.00,257.00,
7100,0.00,9.00,
7101,795.00,215.50,
7102,819.00,272.00,
7103,805.00,252.00,
7104,822.00,217.50,
7105,781.00,230.50,
7106,795.00,252.50,
7107,801.00,248.50,
7108,0.00,13.50,
7109,811.00,230.50,
7110,781.00,253.50,
7111,815.00,264.50,
7112,801.00,226.00,
7113,3.00,17.50,
7114,765.00,259.00,
7115,787.00,288.50,
7116,1.00,31.00,
7117,817.00,277.50,
7118,810.00,265.50,
7119,807.00,246.50,
7120,850.00,241.00,
7121,0.00,9.50,
7122,782.00,272.00,
7123,804.00,284.50,
7124,827.00,203.00,
7125,0.00,19.00,
7126,812.00,270.00,
7127,794.00,215.50,
7128,0.00,12.00,
7129,1.00,19.00,
7130,829.00,276.50,
7131,0.00,15.00,
7132,794.00,249.00,
7133,0.00,12.50,
7134,12.00,137.00,
7135,834.00,255.00,
7136,771.00,270.00,
7137,1.00,24.00,
7138,801.00,292.50,
7139,801.00,251.50,
7140,0.00,12.00,
7141,0.00,10.00,
7142,784.00,307.00,
7143,787.00,234.00,
7144,828.00,231.00,
7145,802.00,300.00,
7146,808.00,240.50,
7147,818.00,240.00,
7148,794.00,242.00,
7149,785.00,259.50,
7150,831.00,244.00,
7151,814.00,290.00,
7152,0.00,9.50,
7153,807.00,369.50,
7154,802.00,218.00,
7155,795.00,222.50,
7156,0.00,9.00,
7157,798.00,250.50,
7158,789.00,247.50,
7159,0.00,13.00,
7160,809.00,267.50,
7161,845.00,217.50,
7162,811.00,296.00,
7163,4.00,31.00,
7164,0.00,8.50,
7165,0.00,10.00,
7166,779.00,273.00,
7167,5.00,54.50,
7168,727.00,221.00,
7169,817.00,265.00,
7170,1.00,30.50,
7171,779.00,195.00,
7172,808.00,248.50,
7173,758.00,261.00,
7174,2.00,29.00,
7175,0.00,21.00,
7176,3.00,48.50,
7177,755.00,263.00,
7178,797.00,253.00,
7179,811.00,213.00,
7180,823.00,200.00,
7181,1.00,19.50,
7182,792.00,193.00,
7183,784.00,295.00,
7184,800.00,218.00,
7185,813.00,221.50,
7186,3.00,49.50,
7187,808.00,227.50,
7188,0.00,8.50,
7189,0.00,7.50,
7190,790.00,251.00,
7191,794.00,225.00,
7192,824.00,215.00,
7193,0.00,13.50,
7194,799.00,247.50,
7195,0.00,25.50,
7196,816.00,218.00,
7197,825.00,217.50,
7198,3.00,56.50,
7199,787.00,222.50,
7200,770.00,301.50,
7201,815.00,215.50,
7202,800.00,269.50,
7203,0.00,24.50,
7204,808.00,242.00,
7205,4.00,59.50,
7206,0.00,19.00,
7207,9.00,98.00,
7208,827.00,271.00,
7209,787.00,245.00,
7210,780.00,268.00,
7211,0.00,10.00,
7212,827.00,272.50,
7213,2.00,40.50,
7214,813.00,272.00,
7215,0.00,23.00,
7216,725.00,250.00,
7217,808.00,263.50,
7218,828.00,201.50,
7219,814.00,267.50,
7220,817.00,287.00,
7221,808.00,290.50,
7222,798.00,236.00,
7223,808.00,229.50,
7224,0.00,13.00,
7225,813.00,255.50,
7226,818.00,247.50,
7227,0.00,14.50,
7228,783.00,263.50,
7229,824.00,275.50,
7230,815.00,318.50,
7231,820.00,248.00,
7232,789.00,278.50,
7233,827.00,297.50,
7234,1.00,26.00,
7235,0.00,14.00,
7236,0.00,37.00,
7237,818.00,239.50,
7238,0.00,4.00,
7239,748.00,191.00,
7240,2.00,33.00,
7241,832.00,265.50,
7242,857.00,240.50,
7243,795.00,281.50,
7244,819.00,204.50,
7245,786.00,274.50,
7246,813.00,205.50,
7247,0.00,3.50,
7248,835.00,236.50,
7249,0.00,33.00,
7250,784.00,275.00,
7251,0.00,19.50,
7252,0.00,16.00,
7253,0.00,16.50,
7254,0.00,10.50,
7255,745.00,301.00,
7256,4.00,66.00,
7257,852.00,258.50,
7258,817.00,249.00,
7259,771.00,273.50,
7260,0.00,19.00,
7261,3.00,32.50,
7262,791.00,282.00,
7263,806.00,241.50,
7264,0.00,17.50,
7265,819.00,262.00,
7266,0.00,11.50,
7267,794.00,287.50,
7268,804.00,213.50,
7269,810.00,356.00,
7270,781.00,276.50,
7271,1.00,16.50,
7272,819.00,295.50,
7273,2.00,26.50,
7274,792.00,323.00,
7275,814.00,267.50,
7276,792.00,243.50,
7277,2.00,37.00,
7278,0.00,7.00,
7279,2.00,45.50,
7280,798.00,260.00,
7281,801.00,223.50,
7282,798.00,216.50,
7283,5.00,24.50,
7284,0.00,18.50,
7285,0.00,18.50,
7286,3.00,49.50,
7287,825.00,204.50,
7288,765.00,216.00,
7289,0.00,14.50,
7290,788.00,319.00,
7291,0.00,10.50,
7292,786.00,218.50,
7293,799.00,251.00,
7294,1.00,19.50,
7295,816.00,246.00,
7296,0.00,20.50,
7297,0.00,7.50,
7298,759.00,312.50,
7299,803.00,218.50,
7300,789.00,229.00,
