,Duration,Epidemic,Rt
6143,293.25,815,0.37
6144,9.5,0,2
6145,297,794,0.412
6146,385.75,732,0.536
6147,300.25,770,0.46
6148,17.75,0,2
6149,29,1,1.998
6150,51.25,1,1.998
6151,269.75,768,0.464
6152,253,742,0.516
6153,279.5,789,0.422
6154,282.5,788,0.424
6155,289.25,799,0.402
6156,27.25,2,1.996
6157,220.25,807,0.386
6158,302.75,765,0.47
6159,274.75,762,0.476
6160,288,809,0.382
6161,229.25,781,0.438
6162,298.75,776,0.448
6163,264.5,808,0.384
6164,223.25,789,0.422
6165,319.5,771,0.458
6166,247.75,772,0.456
6167,208.5,818,0.364
6168,12.75,0,2
6169,241.75,764,0.472
6170,7,0,2
6171,267.75,773,0.454
6172,267.5,832,0.336
6173,302.25,808,0.384
6174,216.25,789,0.422
6175,29.5,0,2
6176,19.25,1,1.998
6177,226.75,755,0.49
6178,234.25,807,0.386
6179,30,1,1.998
6180,242.5,808,0.384
6181,341,730,0.54
6182,270.75,800,0.4
6183,220.75,816,0.368
6184,285.75,782,0.436
6185,242.5,789,0.422
6186,238,835,0.33
6187,222,836,0.328
6188,305.75,851,0.298
6189,236,732,0.536
6190,275,763,0.474
6191,244.25,832,0.336
6192,219,791,0.418
6193,219.5,819,0.362
6194,296.25,773,0.454
6195,238.75,803,0.394
6196,282.75,805,0.39
6197,234.75,808,0.384
6198,194.5,834,0.332
6199,232,730,0.54
6200,15.75,0,2
6201,277.5,837,0.326
6202,295.5,791,0.418
6203,270.5,782,0.436
6204,233,768,0.464
6205,246,788,0.424
6206,242,846,0.308
6207,247.5,825,0.35
6208,245.5,799,0.402
6209,21,0,2
6210,20.5,0,2
6211,262.5,830,0.34
6212,17.25,1,1.998
6213,296.25,751,0.498
6214,310.25,799,0.402
6215,276.5,815,0.37
6216,252.25,781,0.438
6217,236.75,807,0.386
6218,14.75,0,2
6219,307.25,784,0.432
6220,10.25,0,2
6221,256,803,0.394
6222,30.25,0,2
6223,237.25,811,0.378
6224,229.75,772,0.456
6225,241.5,796,0.408
6226,279.5,800,0.4
6227,11.25,0,2
6228,242.5,795,0.41
6229,262.75,767,0.466
6230,10.25,0,2
6231,44.25,4,1.992
6232,273,802,0.396
6233,9.75,0,2
6234,247.5,761,0.478
6235,4.5,0,2
6236,247.75,782,0.436
6237,362.5,776,0.448
6238,12.75,0,2
6239,287,787,0.426
6240,255.75,824,0.352
6241,57.5,1,1.998
6242,281.25,742,0.516
6243,269,775,0.45
6244,297,807,0.386
6245,20.25,0,2
6246,263,800,0.4
6247,189.25,827,0.346
6248,261.75,781,0.438
6249,357.75,803,0.394
6250,45,0,2
6251,12.25,0,2
6252,95.75,11,1.978
6253,277.75,766,0.468
6254,14.5,0,2
6255,264,824,0.352
6256,283.75,754,0.492
6257,257.75,836,0.328
6258,213.75,786,0.428
6259,333.25,779,0.442
6260,222.5,820,0.36
6261,28.5,2,1.996
6262,17.5,0,2
6263,232.25,766,0.468
6264,19.5,1,1.998
6265,252.75,791,0.418
6266,235.25,794,0.412
6267,19,1,1.998
6268,21.75,1,1.998
6269,234.5,811,0.378
6270,298,765,0.47
6271,289,777,0.446
6272,226.5,752,0.496
6273,348,782,0.436
6274,264.75,785,0.43
6275,250,797,0.406
6276,278,739,0.522
6277,205.5,776,0.448
6278,375.25,766,0.468
6279,288.25,806,0.388
6280,10.75,0,2
6281,15.5,0,2
6282,284.25,796,0.408
6283,238.75,826,0.348
6284,207.75,775,0.45
6285,10,0,2
6286,22.75,2,1.996
6287,284,780,0.44
6288,300,787,0.426
6289,278,788,0.424
6290,237.75,776,0.448
6291,303.5,770,0.46
6292,272,765,0.47
6293,34.25,6,1.988
6294,8.25,0,2
6295,26.25,0,2
6296,237.75,825,0.35
6297,282.25,768,0.464
6298,9,0,2
6299,244.5,808,0.384
6300,239.5,808,0.384
6301,24,0,2
6302,22.75,0,2
6303,42,3,1.994
6304,17,0,2
6305,11,0,2
6306,258.75,791,0.418
6307,242.5,803,0.394
6308,69.5,5,1.99
6309,34.75,1,1.998
6310,216.25,841,0.318
6311,283.75,829,0.342
6312,285.25,782,0.436
6313,278.5,786,0.428
6314,290,752,0.496
6315,271.25,796,0.408
6316,241.75,797,0.406
6317,268,781,0.438
6318,285.25,783,0.434
6319,17.5,0,2
6320,253.25,776,0.448
6321,257.75,823,0.354
6322,8.5,0,2
6323,263.25,825,0.35
6324,286.25,783,0.434
6325,363.75,746,0.508
6326,287.5,788,0.424
6327,51.25,3,1.994
6328,16.75,0,2
6329,4.5,0,2
6330,10.5,0,2
6331,266.75,836,0.328
6332,258.5,775,0.45
6333,260.75,825,0.35
6334,18.5,0,2
6335,247.5,803,0.394
6336,5.25,0,2
6337,284.75,812,0.376
6338,258.25,766,0.468
6339,252.5,823,0.354
6340,258.25,828,0.344
6341,50.5,2,1.996
6342,298,763,0.474
6343,297.75,786,0.428
6344,251.5,761,0.478
6345,296.75,798,0.404
6346,18.5,1,1.998
6347,225,789,0.422
6348,294.25,810,0.38
6349,233.75,800,0.4
6350,270.75,831,0.338
6351,254.25,821,0.358
6352,213.25,798,0.404
6353,32.75,2,1.996
6354,258.75,751,0.498
6355,190.25,799,0.402
6356,70.75,3,1.994
6357,264.25,815,0.37
6358,261.5,806,0.388
6359,310.5,809,0.382
6360,227,813,0.374
6361,29.5,1,1.998
6362,14.75,1,1.998
6363,285.5,766,0.468
6364,231.25,783,0.434
6365,287.25,798,0.404
6366,241,812,0.376
6367,270.25,798,0.404
6368,312,783,0.434
6369,270.75,808,0.384
6370,248,800,0.4
6371,284.5,780,0.44
6372,211.25,804,0.392
6373,52.25,7,1.986
6374,20.75,1,1.998
6375,266,781,0.438
6376,223.5,772,0.456
6377,327,802,0.396
6378,246.75,774,0.452
6379,272.75,743,0.514
6380,243.25,829,0.342
6381,259.75,779,0.442
6382,300,771,0.458
6383,317.75,772,0.456
6384,263.25,788,0.424
6385,22.5,1,1.998
6386,11.25,0,2
6387,256.75,791,0.418
6388,260.75,750,0.5
6389,216.75,840,0.32
6390,202,832,0.336
6391,240.5,823,0.354
6392,11.75,0,2
6393,268,812,0.376
6394,263.75,783,0.434
6395,288,792,0.416
6396,264.5,820,0.36
6397,238,796,0.408
6398,23.5,1,1.998
6399,248,796,0.408
6400,232.25,801,0.398
6401,53.25,5,1.99
6402,206.25,769,0.462
6403,44.25,0,2
6404,23.25,0,2
6405,272.25,741,0.518
6406,13.5,1,1.998
6407,275,816,0.368
6408,234.25,809,0.382
6409,15,0,2
6410,253.5,773,0.454
6411,211.75,821,0.358
6412,2.75,0,2
6413,219.75,817,0.366
6414,259.25,757,0.486
6415,264.25,782,0.436
6416,327.25,792,0.416
6417,242,812,0.376
6418,8.75,0,2
6419,236.25,821,0.358
6420,315,796,0.408
6421,27.75,1,1.998
6422,77.25,5,1.99
6423,247.25,785,0.43
6424,12,0,2
6425,217.75,781,0.438
6426,293.75,834,0.332
6427,230.75,799,0.402
6428,252,776,0.448
6429,12.75,0,2
6430,17,0,2
6431,279.5,774,0.452
6432,21.75,0,2
6433,108.5,4,1.992
6434,236.5,832,0.336
6435,429.25,810,0.38
6436,290.75,800,0.4
6437,340,761,0.478
6438,257,844,0.312
6439,12.5,0,2
6440,247,801,0.398
6441,13,0,2
6442,15.75,1,1.998
6443,296,797,0.406
6444,315.75,806,0.388
6445,277.5,753,0.494
6446,262.25,809,0.382
6447,18,1,1.998
6448,277.75,799,0.402
6449,30.25,2,1.996
6450,326,777,0.446
6451,250.5,820,0.36
6452,34.5,3,1.994
6453,26.75,1,1.998
6454,262.25,777,0.446
6455,296,782,0.436
6456,295.25,809,0.382
6457,271.5,816,0.368
6458,225,798,0.404
6459,299.5,796,0.408
6460,18,0,2
6461,277.75,771,0.458
6462,11.75,0,2
6463,285.5,811,0.378
6464,249.75,762,0.476
6465,248.5,800,0.4
6466,219.75,799,0.402
6467,332.5,803,0.394
6468,274.75,828,0.344
6469,253,799,0.402
6470,18,0,2
6471,312.75,844,0.312
6472,22.5,1,1.998
6473,44.75,3,1.994
6474,12.25,0,2
6475,5.25,0,2
6476,17.5,0,2
6477,280.25,833,0.334
6478,246.5,801,0.398
6479,33.75,0,2
6480,56,5,1.99
6481,266.75,796,0.408
6482,251,797,0.406
6483,235.5,794,0.412
6484,324.75,829,0.342
6485,16.75,1,1.998
6486,296.5,798,0.404
6487,228,830,0.34
6488,246.25,791,0.418
6489,426.25,750,0.5
6490,285.5,796,0.408
6491,232.25,823,0.354
6492,239.75,812,0.376
6493,273,830,0.34
6494,9.75,0,2
6495,292.5,800,0.4
6496,22.5,1,1.998
6497,62,0,2
6498,11,0,2
6499,226.25,784,0.432
6500,32,3,1.994
6501,246,765,0.47
6502,262.25,811,0.378
6503,10.25,0,2
6504,271,759,0.482
6505,291.75,794,0.412
6506,277.5,785,0.43
6507,12.25,0,2
6508,302.5,806,0.388
6509,332.75,763,0.474
6510,300.25,784,0.432
6511,9.5,0,2
6512,311.75,767,0.466
6513,291.75,769,0.462
6514,246.75,804,0.392
6515,32.25,2,1.996
6516,12.75,0,2
6517,249.75,812,0.376
6518,15.75,0,2
6519,21.5,0,2
6520,219,815,0.37
6521,284.25,847,0.306
6522,302.75,808,0.384
6523,54,3,1.994
6524,250.25,810,0.38
6525,53.75,6,1.988
6526,254.5,795,0.41
6527,6.5,0,2
6528,321.75,778,0.444
6529,18,0,2
6530,311,825,0.35
6531,237,769,0.462
6532,226.75,800,0.4
6533,244.75,790,0.42
6534,17.5,1,1.998
6535,10.75,1,1.998
6536,348.25,773,0.454
6537,267,788,0.424
6538,295,798,0.404
6539,228.5,801,0.398
6540,275.5,737,0.526
6541,275.5,783,0.434
6542,269.25,801,0.398
6543,281.5,800,0.4
6544,33.25,2,1.996
6545,215,778,0.444
6546,216.25,799,0.402
6547,27.25,0,2
6548,25,2,1.996
6549,251.5,831,0.338
6550,273.5,782,0.436
6551,9.5,0,2
6552,300,800,0.4
6553,306,840,0.32
6554,12.25,0,2
6555,226,860,0.28
6556,249.75,825,0.35
6557,238.25,812,0.376
6558,298.5,764,0.472
6559,256,776,0.448
6560,275.25,801,0.398
6561,239.25,762,0.476
6562,230.25,797,0.406
6563,9.75,0,2
6564,295,833,0.334
6565,9,0,2
6566,246.5,811,0.378
6567,47.25,4,1.992
6568,86.5,6,1.988
6569,221.25,796,0.408
6570,262.75,805,0.39
6571,243.75,795,0.41
6572,229.75,774,0.452
6573,222.75,794,0.412
6574,221,815,0.37
6575,11.25,0,2
6576,245.75,807,0.386
6577,227.75,803,0.394
6578,30.75,0,2
6579,297.25,750,0.5
6580,246,809,0.382
6581,225,856,0.288
6582,270,777,0.446
6583,247.5,791,0.418
6584,201.25,807,0.386
6585,15.75,1,1.998
6586,207.5,807,0.386
6587,267.5,797,0.406
6588,284.5,741,0.518
6589,281.5,804,0.392
6590,12.75,1,1.998
6591,245,816,0.368
6592,320.25,759,0.482
6593,250.75,836,0.328
6594,269.25,791,0.418
6595,4.75,0,2
6596,286,832,0.336
6597,251.5,792,0.416
6598,267,776,0.448
6599,258,746,0.508
6600,25,1,1.998
6601,218.25,820,0.36
6602,21.25,0,2
6603,321.25,787,0.426
6604,281.75,785,0.43
6605,236.75,791,0.418
6606,267.25,796,0.408
6607,273.25,782,0.436
6608,273.25,783,0.434
6609,241,801,0.398
6610,11,0,2
6611,267.75,788,0.424
6612,190.75,811,0.378
6613,290,781,0.438
6614,281.75,791,0.418
6615,268,838,0.324
6616,8,0,2
6617,256.75,793,0.414
6618,247.25,773,0.454
6619,234.75,820,0.36
6620,29,0,2
6621,307.25,789,0.422
6622,252.75,758,0.484
6623,11.25,0,2
6624,205,752,0.496
6625,30.5,2,1.996
6626,246.75,817,0.366
6627,251.25,798,0.404
6628,340.25,790,0.42
6629,227.75,783,0.434
6630,232,776,0.448
6631,17.25,0,2
6632,16.5,0,2
6633,296,835,0.33
6634,10.25,0,2
6635,241.75,793,0.414
6636,276.25,751,0.498
6637,253,829,0.342
6638,237.75,783,0.434
6639,265.5,809,0.382
6640,254.25,851,0.298
6641,249.75,780,0.44
6642,12.75,0,2
6643,264.5,837,0.326
6644,280,779,0.442
6645,237,805,0.39
6646,220.5,801,0.398
6647,287.5,851,0.298
6648,253.25,766,0.468
6649,289.75,802,0.396
6650,227,797,0.406
6651,253.75,785,0.43
6652,239,826,0.348
6653,23.75,2,1.996
6654,198.25,799,0.402
6655,232.5,831,0.338
6656,13,0,2
6657,16,0,2
6658,254.5,798,0.404
6659,30.5,2,1.996
6660,280.25,821,0.358
6661,230,771,0.458
6662,221.25,786,0.428
6663,318.25,780,0.44
6664,209.5,806,0.388
6665,215.5,781,0.438
6666,193,804,0.392
6667,15.75,0,2
6668,263.5,752,0.496
6669,224.5,792,0.416
6670,22.25,0,2
6671,11.5,0,2
6672,282.75,814,0.372
6673,206,773,0.454
6674,239.25,803,0.394
6675,283.5,759,0.482
6676,58,2,1.996
6677,258.25,811,0.378
6678,342.75,841,0.318
6679,280.25,801,0.398
6680,274.5,829,0.342
6681,291.5,828,0.344
6682,266.5,776,0.448
6683,280.5,763,0.474
6684,20.75,2,1.996
6685,7.75,0,2
6686,293.25,775,0.45
6687,8.5,0,2
6688,287.5,787,0.426
6689,318.75,719,0.562
6690,240.75,788,0.424
6691,221.5,826,0.348
6692,6.5,0,2
6693,335.75,804,0.392
6694,276.25,784,0.432
6695,287,783,0.434
6696,46.25,4,1.992
6697,256.5,747,0.506
6698,226.25,792,0.416
6699,246.25,826,0.348
6700,41,2,1.996
6701,320.25,838,0.324
6702,265.75,790,0.42
6703,19.5,0,2
6704,15.25,0,2
6705,261,802,0.396
6706,231,762,0.476
6707,287.5,809,0.382
6708,235.25,805,0.39
6709,38.5,2,1.996
6710,48.5,2,1.996
6711,285.25,830,0.34
6712,239.75,817,0.366
6713,212.25,776,0.448
6714,241.75,779,0.442
6715,5.5,0,2
6716,208.5,798,0.404
6717,213.75,792,0.416
6718,300,803,0.394
6719,388.75,803,0.394
6720,233,803,0.394
6721,37.25,2,1.996
6722,264.25,790,0.42
6723,261.5,813,0.374
6724,225.25,812,0.376
6725,13.5,1,1.998
6726,292,780,0.44
6727,254.75,814,0.372
6728,279.25,779,0.442
6729,346.75,790,0.42
6730,233.75,776,0.448
6731,7.75,0,2
6732,32,2,1.996
6733,259.25,788,0.424
6734,309.25,806,0.388
6735,240.75,801,0.398
6736,247.5,754,0.492
6737,13.25,0,2
6738,266.25,815,0.37
6739,258.75,767,0.466
6740,16.75,0,2
6741,18.5,1,1.998
6742,10.25,0,2
6743,226.25,793,0.414
6744,68.25,5,1.99
6745,360.5,832,0.336
6746,227.75,774,0.452
6747,228.25,804,0.392
6748,266.25,774,0.452
6749,217.5,820,0.36
6750,228,775,0.45
6751,266.75,805,0.39
6752,316.5,804,0.392
6753,262.25,827,0.346
6754,305.25,793,0.414
6755,14.75,1,1.998
6756,234.25,825,0.35
6757,299,774,0.452
6758,258.75,777,0.446
6759,243.25,799,0.402
6760,6,0,2
6761,226.5,821,0.358
6762,252,771,0.458
6763,226,805,0.39
6764,235,828,0.344
6765,286.25,757,0.486
6766,14.75,0,2
6767,234.75,782,0.436
6768,252.5,799,0.402
6769,14.75,0,2
6770,33.75,1,1.998
6771,295,830,0.34
6772,210.25,812,0.376
6773,235.75,827,0.346
6774,15.75,0,2
6775,21.5,0,2
6776,237,806,0.388
6777,85.5,14,1.972
6778,228.5,788,0.424
6779,277,801,0.398
6780,11.25,0,2
6781,20.25,1,1.998
6782,269.75,768,0.464
6783,221.75,792,0.416
6784,16.75,0,2
6785,270,853,0.294
6786,314.5,797,0.406
6787,300,773,0.454
6788,248.75,817,0.366
6789,287.75,794,0.412
6790,7.75,0,2
6791,272.5,750,0.5
6792,39.75,3,1.994
6793,15.75,0,2
6794,255.25,785,0.43
6795,48.75,6,1.988
6796,290.5,784,0.432
6797,297.75,792,0.416
6798,243.75,779,0.442
6799,28.75,0,2
6800,17.75,0,2
6801,272.75,806,0.388
6802,296.5,799,0.402
6803,330.25,772,0.456
6804,293.75,786,0.428
6805,237.25,843,0.314
6806,9,0,2
6807,264.75,761,0.478
6808,262,799,0.402
6809,10,0,2
6810,12.25,1,1.998
6811,284,806,0.388
6812,247,817,0.366
6813,308,754,0.492
6814,234.5,797,0.406
6815,246.75,781,0.438
6816,261.5,791,0.418
6817,287.25,825,0.35
6818,272.25,782,0.436
6819,14,0,2
6820,250.75,817,0.366
6821,317.25,740,0.52
6822,335,782,0.436
6823,282,817,0.366
6824,236.5,771,0.458
6825,248,840,0.32
6826,265.75,776,0.448
6827,21.75,0,2
6828,250.5,784,0.432
6829,29.75,1,1.998
6830,16.25,0,2
6831,276,801,0.398
6832,43,1,1.998
6833,10,0,2
6834,259,750,0.5
6835,347.25,814,0.372
6836,258.25,802,0.396
6837,248.25,802,0.396
6838,275.25,788,0.424
6839,288.25,784,0.432
6840,224.75,805,0.39
6841,298,781,0.438
6842,4.5,0,2
6843,225,750,0.5
6844,324.25,810,0.38
6845,228.5,792,0.416
6846,293.25,776,0.448
6847,262,768,0.464
6848,17,0,2
6849,233.75,799,0.402
6850,7,0,2
6851,231.75,819,0.362
6852,261.25,834,0.332
6853,258,802,0.396
6854,47.75,2,1.996
6855,325.75,834,0.332
6856,333,822,0.356
6857,275.25,793,0.414
6858,62,2,1.996
6859,299.5,778,0.444
6860,297.5,796,0.408
6861,284.25,812,0.376
6862,65,4,1.992
6863,239.5,759,0.482
6864,312.75,782,0.436
6865,211,853,0.294
6866,271.75,807,0.386
6867,260.75,818,0.364
6868,306,777,0.446
6869,236.25,811,0.378
6870,285.5,793,0.414
6871,6.5,0,2
6872,225.25,785,0.43
6873,253.25,791,0.418
6874,18.75,0,2
6875,274.5,777,0.446
6876,24.25,0,2
6877,277.5,829,0.342
6878,23.75,0,2
6879,286,820,0.36
6880,261.5,762,0.476
6881,252.25,834,0.332
6882,240.75,820,0.36
6883,204.25,767,0.466
6884,31,1,1.998
6885,296,782,0.436
6886,278,807,0.386
6887,215.25,780,0.44
6888,19,1,1.998
6889,273,806,0.388
6890,252.75,760,0.48
6891,15.5,0,2
6892,269,792,0.416
6893,334.5,752,0.496
6894,242,804,0.392
6895,299,819,0.362
6896,254,807,0.386
6897,218.25,771,0.458
6898,205.25,763,0.474
6899,259.75,813,0.374
6900,344.75,774,0.452
6901,15.75,2,1.996
6902,11.75,0,2
6903,23,1,1.998
6904,237.75,798,0.404
6905,17,0,2
6906,218.25,800,0.4
6907,351,755,0.49
6908,49,3,1.994
6909,261,817,0.366
6910,300.75,814,0.372
6911,17.25,0,2
6912,349,826,0.348
6913,10,0,2
6914,297.25,789,0.422
6915,294.5,757,0.486
6916,7.5,0,2
6917,265.75,820,0.36
6918,88.75,5,1.99
6919,337.75,799,0.402
6920,26,1,1.998
6921,42.25,1,1.998
6922,334.25,781,0.438
6923,17.5,1,1.998
6924,276,789,0.422
6925,20,0,2
6926,280.5,807,0.386
6927,273.5,826,0.348
6928,2.75,0,2
6929,388.25,775,0.45
6930,252,786,0.428
6931,215,777,0.446
6932,290,807,0.386
6933,62.25,5,1.99
6934,5.25,0,2
6935,25.5,0,2
6936,23.75,1,1.998
6937,199.75,793,0.414
6938,238,792,0.416
6939,237.75,802,0.396
6940,303.5,797,0.406
6941,13.75,0,2
6942,186.5,791,0.418
6943,272.25,771,0.458
6944,5.75,0,2
6945,258.5,815,0.37
6946,316.25,761,0.478
6947,12.75,0,2
6948,291.5,802,0.396
6949,270.5,817,0.366
6950,15.25,1,1.998
6951,289.75,799,0.402
6952,248.5,795,0.41
6953,79.75,5,1.99
6954,7,0,2
6955,316,729,0.542
6956,12,0,2
6957,227,756,0.488
6958,349.75,731,0.538
6959,271.25,780,0.44
6960,292,834,0.332
6961,263.25,811,0.378
6962,272.25,803,0.394
6963,236,818,0.364
6964,264.75,780,0.44
6965,17.75,1,1.998
6966,273,810,0.38
6967,45.25,2,1.996
6968,11.25,0,2
6969,235,769,0.462
6970,29,1,1.998
6971,307,795,0.41
6972,10.75,0,2
6973,202.5,805,0.39
6974,246.75,806,0.388
6975,262,801,0.398
6976,12,0,2
6977,257.5,826,0.348
6978,240.25,793,0.414
6979,262.25,792,0.416
6980,248.5,815,0.37
6981,18.75,0,2
6982,34.25,2,1.996
6983,251.5,791,0.418
6984,219.75,826,0.348
6985,297.75,763,0.474
6986,222,791,0.418
6987,251.5,789,0.422
6988,278.5,813,0.374
6989,15.5,0,2
6990,305.5,781,0.438
6991,288,817,0.366
6992,26,0,2
6993,233.25,793,0.414
6994,247.5,829,0.342
6995,270,780,0.44
6996,18,0,2
6997,309.5,789,0.422
6998,276.75,782,0.436
6999,6.75,0,2
7000,15,0,2
7001,287.5,791,0.418
7002,263,794,0.412
7003,14.25,0,2
7004,309.25,759,0.482
7005,13,0,2
7006,271,824,0.352
7007,33.25,1,1.998
7008,36.5,1,1.998
7009,31.75,1,1.998
7010,42,2,1.996
7011,8,0,2
7012,42.75,3,1.994
7013,258.5,795,0.41
7014,355.25,824,0.352
7015,14.25,0,2
7016,262,825,0.35
7017,40,2,1.996
7018,300,778,0.444
7019,218,827,0.346
7020,12,0,2
7021,279.25,804,0.392
7022,298.75,753,0.494
7023,248,828,0.344
7024,281.5,828,0.344
7025,252.5,791,0.418
7026,272,843,0.314
7027,246.25,794,0.412
7028,239.5,774,0.452
7029,264.5,737,0.526
7030,253,807,0.386
7031,390.25,807,0.386
7032,13.25,0,2
7033,75.5,9,1.982
7034,238,801,0.398
7035,313,791,0.418
7036,219.5,817,0.366
7037,1.75,0,2
7038,44.75,4,1.992
7039,220.5,796,0.408
7040,305,836,0.328
7041,274.25,804,0.392
7042,286.5,790,0.42
7043,11,0,2
7044,228,810,0.38
7045,14.25,0,2
7046,36,0,2
7047,263,769,0.462
7048,38,1,1.998
7049,244,760,0.48
7050,244.75,796,0.408
7051,9.5,0,2
7052,238.25,802,0.396
7053,4,0,2
7054,13,0,2
7055,259.75,779,0.442
7056,287,815,0.37
7057,12,0,2
7058,268,772,0.456
7059,253.5,847,0.306
7060,255,779,0.442
7061,28.25,0,2
7062,275,802,0.396
7063,26.75,1,1.998
7064,12.5,1,1.998
7065,256.75,833,0.334
7066,311.75,838,0.324
7067,211.75,751,0.498
7068,199.75,809,0.382
7069,260,827,0.346
7070,288.75,804,0.392
7071,313.5,820,0.36
7072,231.75,807,0.386
7073,266.25,795,0.41
7074,279.5,747,0.506
7075,326.5,796,0.408
7076,8,0,2
7077,276,819,0.362
7078,201.75,810,0.38
7079,13.5,0,2
7080,270.25,772,0.456
7081,268.5,799,0.402
7082,226.25,818,0.364
7083,253.75,810,0.38
7084,247.25,782,0.436
7085,264,793,0.414
7086,19.75,0,2
7087,303.5,794,0.412
7088,245.25,826,0.348
7089,7.75,0,2
7090,201.25,817,0.366
7091,290.75,817,0.366
7092,20.5,1,1.998
7093,19.75,0,2
7094,31.75,1,1.998
7095,8,0,2
7096,269.25,793,0.414
7097,234.25,793,0.414
7098,314.25,790,0.42
7099,52.75,3,1.994
7100,25,0,2
7101,212,827,0.346
7102,263.5,794,0.412
7103,186.25,822,0.356
7104,93.5,5,1.99
7105,11.75,1,1.998
7106,16,1,1.998
7107,238.75,803,0.394
7108,441.25,819,0.362
7109,236.75,802,0.396
7110,335.25,783,0.434
7111,10.75,0,2
7112,247.75,799,0.402
7113,244.75,785,0.43
7114,44.25,3,1.994
7115,186.5,776,0.448
7116,277.5,802,0.396
7117,206,819,0.362
7118,5.25,0,2
7119,17,1,1.998
7120,299.5,803,0.394
7121,16,0,2
7122,249.5,794,0.412
7123,277,820,0.36
7124,25.75,3,1.994
7125,248.5,825,0.35
7126,238.75,777,0.446
7127,19.5,1,1.998
7128,213.25,855,0.29
7129,227.75,803,0.394
7130,281,792,0.416
7131,21.75,0,2
7132,242.25,830,0.34
7133,33.25,2,1.996
7134,36.5,1,1.998
7135,220.25,777,0.446
7136,344.5,787,0.426
7137,278,788,0.424
7138,284.75,847,0.306
7139,299.5,799,0.402
7140,22,2,1.996
7141,260.75,825,0.35
7142,226.75,781,0.438
7143,260.75,790,0.42
7144,48.75,3,1.994
7145,20.25,0,2
7146,20.5,0,2
7147,293.75,786,0.428
7148,10.5,0,2
7149,258.25,771,0.458
7150,291.75,785,0.43
7151,259.75,787,0.426
7152,8,0,2
7153,234.5,824,0.352
7154,26.5,0,2
7155,230,834,0.332
7156,285.75,769,0.462
7157,261.75,800,0.4
7158,333.75,830,0.34
7159,261.5,781,0.438
7160,258,823,0.354
7161,270,792,0.416
7162,246,822,0.356
7163,18.75,0,2
7164,278,802,0.396
7165,20.75,2,1.996
7166,9.5,0,2
7167,8.5,0,2
7168,237.5,800,0.4
7169,7.75,0,2
7170,248.5,790,0.42
7171,16,0,2
7172,310,809,0.382
7173,24.5,0,2
7174,23,0,2
7175,230.5,807,0.386
7176,9.5,0,2
7177,247.25,804,0.392
7178,14.5,0,2
7179,27.5,0,2
7180,313.75,793,0.414
7181,25.75,0,2
7182,320,817,0.366
7183,14.5,0,2
7184,14.5,0,2
7185,328.5,754,0.492
7186,26.5,2,1.996
7187,269.25,755,0.49
7188,7.25,0,2
7189,6,0,2
7190,51.25,2,1.996
7191,242.5,789,0.422
7192,9.25,0,2
7193,5.75,0,2
7194,253.75,786,0.428
7195,193.75,811,0.378
7196,255.25,781,0.438
7197,300.5,761,0.478
7198,45.75,6,1.988
7199,301.5,782,0.436
7200,4.5,0,2
7201,237.75,807,0.386
7202,280.75,801,0.398
7203,286.75,775,0.45
7204,14.75,0,2
7205,21.75,0,2
7206,15.5,0,2
7207,33.5,1,1.998
7208,55,0,2
7209,256.75,829,0.342
7210,277.25,767,0.466
7211,259,834,0.332
7212,35.25,1,1.998
7213,275.25,777,0.446
7214,284.5,806,0.388
7215,9.25,0,2
7216,15.75,0,2
7217,240,752,0.496
7218,14.5,0,2
7219,6.75,0,2
7220,219.25,814,0.372
7221,275.75,802,0.396
7222,10.5,0,2
7223,248.5,807,0.386
7224,11.25,0,2
7225,315,782,0.436
7226,14.75,0,2
7227,243.5,758,0.484
7228,242,790,0.42
7229,8.5,0,2
7230,21.25,0,2
7231,254.25,811,0.378
7232,283.5,792,0.416
7233,231.75,855,0.29
7234,304.75,817,0.366
7235,246.25,819,0.362
7236,12.25,0,2
7237,328.5,802,0.396
7238,268.5,785,0.43
7239,42,1,1.998
7240,17.5,0,2
7241,28.75,0,2
7242,262,807,0.386
7243,231.5,824,0.352
7244,241.75,766,0.468
7245,18.25,0,2
7246,18.25,1,1.998
7247,24.5,1,1.998
7248,235.5,779,0.442
7249,226.5,829,0.342
7250,14.5,0,2
7251,334.75,736,0.528
7252,13,0,2
7253,307.75,813,0.374
7254,30.5,2,1.996
7255,282.5,816,0.368
7256,12,1,1.998
7257,279.25,791,0.418
7258,306.25,785,0.43
7259,293.25,826,0.348
7260,248.25,798,0.404
7261,46.75,6,1.988
7262,304.75,824,0.352
7263,321.25,811,0.378
7264,254,787,0.426
7265,280,767,0.466
7266,269.25,770,0.46
7267,257,765,0.47
7268,273.5,787,0.426
7269,18.25,0,2
7270,227.25,806,0.388
7271,47.5,2,1.996
7272,293.5,805,0.39
7273,25,0,2
7274,239.25,776,0.448
7275,221.25,795,0.41
7276,315.75,822,0.356
7277,30.5,3,1.994
7278,45.75,1,1.998
7279,271.5,809,0.382
7280,295,824,0.352
7281,286.25,820,0.36
7282,301.25,786,0.428
7283,283.75,777,0.446
7284,273.25,773,0.454
7285,244.75,807,0.386
7286,254,807,0.386
7287,272.25,843,0.314
7288,283.5,841,0.318
7289,297,803,0.394
7290,246.25,825,0.35
7291,14.25,0,2
7292,276.25,819,0.362
7293,256.5,749,0.502
7294,329.25,799,0.402
7295,311.75,717,0.566
