r.num,Duration,Epidemic,Rt,ep_high,ep_low,
6028,311.25,713.00,0.37,466.00,247.00,
6029,30.25,0.00,2.00,0.00,0.00,
6030,243.75,642.00,0.52,420.00,222.00,
6031,243.75,674.00,0.46,423.00,251.00,
6032,234.25,696.00,0.43,431.00,265.00,
6033,16.25,0.00,2.00,0.00,0.00,
6034,51.00,1.00,1.93,0.00,1.00,
6035,27.50,0.00,1.99,0.00,0.00,
6036,15.75,0.00,2.01,0.00,0.00,
6037,219.50,695.00,0.44,442.00,253.00,
6038,68.00,8.00,2.00,7.00,1.00,
6039,259.25,681.00,0.43,429.00,252.00,
6040,303.25,686.00,0.43,457.00,229.00,
6041,49.00,2.00,1.97,2.00,0.00,
6042,245.50,695.00,0.41,453.00,242.00,
6043,234.00,695.00,0.41,443.00,252.00,
6044,203.00,701.00,0.41,423.00,278.00,
6045,252.75,710.00,0.39,441.00,269.00,
6046,227.00,698.00,0.39,428.00,270.00,
6047,287.75,664.00,0.49,451.00,213.00,
6048,258.25,697.00,0.43,449.00,248.00,
6049,51.25,8.00,2.02,6.00,2.00,
6050,302.00,639.00,0.49,411.00,228.00,
6051,351.50,681.00,0.46,440.00,241.00,
6052,267.75,654.00,0.52,419.00,235.00,
6053,49.00,1.00,2.04,1.00,0.00,
6054,272.00,735.00,0.36,450.00,285.00,
6055,9.00,0.00,1.94,0.00,0.00,
6056,33.75,0.00,1.99,0.00,0.00,
6057,46.75,5.00,1.96,3.00,2.00,
6058,22.50,0.00,1.98,0.00,0.00,
6059,343.75,690.00,0.43,437.00,253.00,
6060,220.50,639.00,0.55,423.00,216.00,
6061,229.75,655.00,0.49,416.00,239.00,
6062,15.50,0.00,1.99,0.00,0.00,
6063,296.50,673.00,0.47,425.00,248.00,
6064,228.00,732.00,0.38,476.00,256.00,
6065,204.00,698.00,0.42,452.00,246.00,
6066,8.00,0.00,1.99,0.00,0.00,
6067,255.50,689.00,0.43,445.00,244.00,
6068,222.25,650.00,0.51,412.00,238.00,
6069,263.75,732.00,0.37,461.00,271.00,
6070,271.00,713.00,0.42,467.00,246.00,
6071,243.50,638.00,0.52,410.00,228.00,
6072,269.25,689.00,0.44,435.00,254.00,
6073,257.50,663.00,0.49,450.00,213.00,
6074,233.50,705.00,0.40,445.00,260.00,
6075,263.50,716.00,0.41,453.00,263.00,
6076,266.25,702.00,0.42,445.00,257.00,
6077,47.25,5.00,2.00,3.00,2.00,
6078,272.25,676.00,0.46,441.00,235.00,
6079,239.00,682.00,0.48,424.00,258.00,
6080,298.50,689.00,0.43,432.00,257.00,
6081,263.00,692.00,0.43,447.00,245.00,
6082,225.25,651.00,0.49,406.00,245.00,
6083,245.00,701.00,0.41,453.00,248.00,
6084,256.75,660.00,0.47,433.00,227.00,
6085,11.00,0.00,2.05,0.00,0.00,
6086,304.75,666.00,0.48,420.00,246.00,
6087,20.00,1.00,1.98,1.00,0.00,
6088,273.50,651.00,0.53,407.00,244.00,
6089,17.00,0.00,1.97,0.00,0.00,
6090,299.00,742.00,0.34,476.00,266.00,
6091,17.00,0.00,1.98,0.00,0.00,
6092,305.25,682.00,0.45,434.00,248.00,
6093,15.50,1.00,1.99,1.00,0.00,
6094,297.25,698.00,0.46,437.00,261.00,
6095,214.00,707.00,0.40,445.00,262.00,
6096,257.75,628.00,0.55,404.00,224.00,
6097,217.25,709.00,0.40,473.00,236.00,
6098,16.00,1.00,1.98,1.00,0.00,
6099,224.50,699.00,0.42,413.00,286.00,
6100,355.50,625.00,0.53,421.00,204.00,
6101,241.00,640.00,0.54,407.00,233.00,
6102,14.00,1.00,1.97,1.00,0.00,
6103,277.75,695.00,0.45,450.00,245.00,
6104,298.00,653.00,0.49,413.00,240.00,
6105,251.00,669.00,0.46,418.00,251.00,
6106,221.00,702.00,0.41,452.00,250.00,
6107,4.75,0.00,2.01,0.00,0.00,
6108,58.00,6.00,2.01,5.00,1.00,
6109,221.75,707.00,0.39,445.00,262.00,
6110,279.75,708.00,0.41,449.00,259.00,
6111,247.00,689.00,0.44,431.00,258.00,
6112,11.00,0.00,1.99,0.00,0.00,
6113,228.25,710.00,0.42,470.00,240.00,
6114,187.50,678.00,0.46,436.00,242.00,
6115,23.75,0.00,2.10,0.00,0.00,
6116,304.00,656.00,0.51,429.00,227.00,
6117,231.25,716.00,0.38,451.00,265.00,
6118,38.50,0.00,1.98,0.00,0.00,
6119,242.50,704.00,0.42,450.00,254.00,
6120,51.50,1.00,1.97,0.00,1.00,
6121,254.25,684.00,0.42,420.00,264.00,
6122,9.25,0.00,1.96,0.00,0.00,
6123,237.75,711.00,0.43,444.00,267.00,
6124,251.50,693.00,0.42,438.00,255.00,
6125,47.25,5.00,2.02,4.00,1.00,
6126,221.25,706.00,0.40,463.00,243.00,
6127,207.25,689.00,0.46,436.00,253.00,
6128,16.00,2.00,2.00,1.00,1.00,
6129,223.75,662.00,0.48,427.00,235.00,
6130,15.50,0.00,2.02,0.00,0.00,
6131,258.25,664.00,0.46,421.00,243.00,
6132,224.50,726.00,0.39,470.00,256.00,
6133,19.75,0.00,2.00,0.00,0.00,
6134,6.75,0.00,2.00,0.00,0.00,
6135,268.75,657.00,0.49,407.00,250.00,
6136,263.75,688.00,0.42,427.00,261.00,
6137,25.50,0.00,2.06,0.00,0.00,
6138,290.25,622.00,0.52,418.00,204.00,
6139,261.25,646.00,0.50,421.00,225.00,
6140,278.75,716.00,0.41,430.00,286.00,
6141,227.50,626.00,0.52,413.00,213.00,
6142,249.50,640.00,0.52,407.00,233.00,
6143,240.25,692.00,0.43,423.00,269.00,
6144,277.25,706.00,0.43,462.00,244.00,
6145,215.25,703.00,0.41,452.00,251.00,
6146,7.75,0.00,1.95,0.00,0.00,
6147,256.00,659.00,0.48,400.00,259.00,
6148,226.25,637.00,0.51,403.00,234.00,
6149,240.75,595.00,0.64,399.00,196.00,
6150,239.00,733.00,0.38,486.00,247.00,
6151,294.75,657.00,0.51,414.00,243.00,
6152,11.25,0.00,1.99,0.00,0.00,
6153,222.25,632.00,0.53,426.00,206.00,
6154,21.50,2.00,1.96,2.00,0.00,
6155,5.50,0.00,2.04,0.00,0.00,
6156,270.50,678.00,0.45,424.00,254.00,
6157,297.75,649.00,0.52,423.00,226.00,
6158,223.00,621.00,0.55,401.00,220.00,
6159,326.25,697.00,0.44,448.00,249.00,
6160,6.50,0.00,2.01,0.00,0.00,
6161,9.50,0.00,2.03,0.00,0.00,
6162,321.00,671.00,0.46,423.00,248.00,
6163,17.50,2.00,1.92,2.00,0.00,
6164,226.75,729.00,0.35,465.00,264.00,
6165,190.00,674.00,0.45,432.00,242.00,
6166,226.00,687.00,0.44,445.00,242.00,
6167,272.50,685.00,0.47,433.00,252.00,
6168,62.25,7.00,2.02,4.00,3.00,
6169,11.50,0.00,2.02,0.00,0.00,
6170,281.00,688.00,0.42,427.00,261.00,
6171,239.00,646.00,0.51,430.00,216.00,
6172,246.75,674.00,0.46,422.00,252.00,
6173,304.25,682.00,0.44,437.00,245.00,
6174,281.00,705.00,0.42,473.00,232.00,
6175,17.50,1.00,2.01,1.00,0.00,
6176,233.25,725.00,0.38,453.00,272.00,
6177,260.25,642.00,0.52,407.00,235.00,
6178,237.50,680.00,0.44,445.00,235.00,
6179,268.50,692.00,0.42,428.00,264.00,
6180,16.25,1.00,2.02,1.00,0.00,
6181,11.00,0.00,1.97,0.00,0.00,
6182,263.25,696.00,0.43,457.00,239.00,
6183,67.75,4.00,2.01,3.00,1.00,
6184,356.75,656.00,0.51,453.00,203.00,
6185,6.25,0.00,1.99,0.00,0.00,
6186,225.00,685.00,0.46,454.00,231.00,
6187,266.75,673.00,0.46,418.00,255.00,
6188,239.00,696.00,0.43,435.00,261.00,
6189,250.50,655.00,0.49,432.00,223.00,
6190,250.75,719.00,0.38,438.00,281.00,
6191,6.25,0.00,1.96,0.00,0.00,
6192,247.00,634.00,0.51,404.00,230.00,
6193,271.50,660.00,0.49,440.00,220.00,
6194,254.75,664.00,0.47,430.00,234.00,
6195,259.75,721.00,0.39,466.00,255.00,
6196,26.25,2.00,1.95,2.00,0.00,
6197,301.75,686.00,0.44,415.00,271.00,
6198,213.75,695.00,0.43,434.00,261.00,
6199,281.50,674.00,0.46,438.00,236.00,
6200,249.75,715.00,0.41,450.00,265.00,
6201,15.25,2.00,2.00,1.00,1.00,
6202,224.50,661.00,0.49,417.00,244.00,
6203,217.25,666.00,0.47,422.00,244.00,
6204,280.25,685.00,0.44,435.00,250.00,
6205,8.25,0.00,1.99,0.00,0.00,
6206,264.75,689.00,0.44,445.00,244.00,
6207,252.75,690.00,0.44,454.00,236.00,
6208,196.50,677.00,0.47,435.00,242.00,
6209,256.25,696.00,0.43,446.00,250.00,
6210,306.25,649.00,0.49,414.00,235.00,
6211,276.25,726.00,0.36,448.00,278.00,
6212,255.25,712.00,0.38,460.00,252.00,
6213,261.75,676.00,0.44,425.00,251.00,
6214,326.50,706.00,0.40,448.00,258.00,
6215,85.00,14.00,1.93,13.00,1.00,
6216,19.50,0.00,2.01,0.00,0.00,
6217,287.25,705.00,0.43,408.00,297.00,
6218,11.75,0.00,2.00,0.00,0.00,
6219,285.50,647.00,0.50,445.00,202.00,
6220,205.00,667.00,0.44,422.00,245.00,
6221,366.00,718.00,0.40,466.00,252.00,
6222,270.25,692.00,0.43,438.00,254.00,
6223,254.25,674.00,0.47,425.00,249.00,
6224,251.50,701.00,0.40,434.00,267.00,
6225,10.75,0.00,1.95,0.00,0.00,
6226,15.25,0.00,1.99,0.00,0.00,
6227,239.00,697.00,0.44,448.00,249.00,
6228,255.00,711.00,0.40,475.00,236.00,
6229,7.75,0.00,1.99,0.00,0.00,
6230,14.25,0.00,2.01,0.00,0.00,
6231,21.25,0.00,1.91,0.00,0.00,
6232,328.25,692.00,0.41,423.00,269.00,
6233,285.75,689.00,0.45,442.00,247.00,
6234,245.75,641.00,0.54,445.00,196.00,
6235,18.25,0.00,2.03,0.00,0.00,
6236,19.25,0.00,2.00,0.00,0.00,
6237,244.00,708.00,0.42,438.00,270.00,
6238,291.00,653.00,0.48,410.00,243.00,
6239,255.00,715.00,0.37,448.00,267.00,
6240,238.00,718.00,0.41,459.00,259.00,
6241,48.25,6.00,1.99,3.00,3.00,
6242,272.75,631.00,0.54,401.00,230.00,
6243,305.75,693.00,0.45,455.00,238.00,
6244,244.75,683.00,0.47,457.00,226.00,
6245,291.50,694.00,0.46,426.00,268.00,
6246,244.50,690.00,0.44,424.00,266.00,
6247,248.00,610.00,0.61,406.00,204.00,
6248,263.50,692.00,0.42,461.00,231.00,
6249,18.25,1.00,1.97,1.00,0.00,
6250,251.75,701.00,0.42,439.00,262.00,
6251,7.75,0.00,2.03,0.00,0.00,
6252,223.50,706.00,0.42,446.00,260.00,
6253,255.50,695.00,0.41,445.00,250.00,
6254,216.75,725.00,0.38,451.00,274.00,
6255,219.50,681.00,0.44,435.00,246.00,
6256,283.25,685.00,0.43,438.00,247.00,
6257,7.00,0.00,1.99,0.00,0.00,
6258,46.50,4.00,1.99,4.00,0.00,
6259,226.00,684.00,0.44,449.00,235.00,
6260,12.25,0.00,2.00,0.00,0.00,
6261,210.25,739.00,0.34,442.00,297.00,
6262,292.75,650.00,0.49,408.00,242.00,
6263,58.25,4.00,2.03,3.00,1.00,
6264,220.25,650.00,0.49,427.00,223.00,
6265,34.00,1.00,2.08,1.00,0.00,
6266,270.50,680.00,0.47,433.00,247.00,
6267,7.50,0.00,2.00,0.00,0.00,
6268,15.75,0.00,2.02,0.00,0.00,
6269,55.75,12.00,1.98,9.00,3.00,
6270,229.50,666.00,0.48,432.00,234.00,
6271,275.50,674.00,0.46,442.00,232.00,
6272,42.25,3.00,1.99,3.00,0.00,
6273,261.75,683.00,0.43,454.00,229.00,
6274,285.50,647.00,0.51,421.00,226.00,
6275,6.50,0.00,2.00,0.00,0.00,
6276,3.25,0.00,2.00,0.00,0.00,
6277,240.50,702.00,0.43,449.00,253.00,
6278,217.50,707.00,0.44,424.00,283.00,
6279,306.00,714.00,0.42,449.00,265.00,
6280,232.50,666.00,0.46,426.00,240.00,
6281,196.75,694.00,0.43,440.00,254.00,
6282,21.75,2.00,2.02,1.00,1.00,
6283,7.50,0.00,2.03,0.00,0.00,
6284,295.50,702.00,0.42,456.00,246.00,
6285,66.00,5.00,2.04,4.00,1.00,
6286,279.25,686.00,0.44,430.00,256.00,
6287,283.50,624.00,0.53,414.00,210.00,
6288,25.00,0.00,1.96,0.00,0.00,
6289,11.25,0.00,2.04,0.00,0.00,
6290,234.50,702.00,0.44,449.00,253.00,
6291,25.50,0.00,2.00,0.00,0.00,
6292,301.25,635.00,0.51,394.00,241.00,
6293,281.75,713.00,0.37,443.00,270.00,
6294,216.25,682.00,0.46,419.00,263.00,
6295,328.25,650.00,0.50,423.00,227.00,
6296,51.75,1.00,1.95,0.00,1.00,
6297,14.00,0.00,2.02,0.00,0.00,
6298,256.75,701.00,0.41,435.00,266.00,
6299,250.25,720.00,0.38,451.00,269.00,
6300,13.50,0.00,1.96,0.00,0.00,
6301,269.50,676.00,0.44,433.00,243.00,
6302,252.25,676.00,0.47,407.00,269.00,
6303,14.00,0.00,1.94,0.00,0.00,
6304,253.50,662.00,0.46,418.00,244.00,
6305,235.75,693.00,0.43,447.00,246.00,
6306,221.50,699.00,0.44,471.00,228.00,
6307,272.75,706.00,0.43,431.00,275.00,
6308,32.75,0.00,1.98,0.00,0.00,
6309,241.75,647.00,0.53,417.00,230.00,
6310,360.25,699.00,0.41,438.00,261.00,
6311,256.00,664.00,0.48,429.00,235.00,
6312,37.25,3.00,2.00,3.00,0.00,
6313,233.25,710.00,0.41,439.00,271.00,
6314,261.50,643.00,0.50,414.00,229.00,
6315,241.25,697.00,0.41,431.00,266.00,
6316,49.50,2.00,2.04,2.00,0.00,
6317,20.00,2.00,2.01,2.00,0.00,
6318,12.00,0.00,1.98,0.00,0.00,
6319,248.25,727.00,0.36,481.00,246.00,
6320,215.75,708.00,0.39,481.00,227.00,
6321,28.25,2.00,1.97,1.00,1.00,
6322,267.25,656.00,0.49,431.00,225.00,
6323,301.50,741.00,0.37,467.00,274.00,
6324,245.75,679.00,0.45,453.00,226.00,
6325,12.00,0.00,1.99,0.00,0.00,
6326,247.00,754.00,0.33,488.00,266.00,
6327,318.50,698.00,0.42,449.00,249.00,
6328,260.75,670.00,0.46,434.00,236.00,
6329,88.50,20.00,1.93,19.00,1.00,
6330,270.00,678.00,0.43,427.00,251.00,
6331,264.25,679.00,0.46,437.00,242.00,
6332,14.50,0.00,1.97,0.00,0.00,
6333,64.50,3.00,1.98,3.00,0.00,
6334,5.25,0.00,2.01,0.00,0.00,
6335,232.50,656.00,0.48,427.00,229.00,
6336,189.25,680.00,0.46,443.00,237.00,
6337,228.75,650.00,0.49,446.00,204.00,
6338,196.75,633.00,0.53,439.00,194.00,
6339,16.50,0.00,1.99,0.00,0.00,
6340,223.50,686.00,0.43,449.00,237.00,
6341,26.75,2.00,1.98,1.00,1.00,
6342,286.75,690.00,0.42,455.00,235.00,
6343,279.50,685.00,0.46,423.00,262.00,
6344,8.50,0.00,2.06,0.00,0.00,
6345,250.25,662.00,0.48,408.00,254.00,
6346,11.00,0.00,1.99,0.00,0.00,
6347,12.00,0.00,2.01,0.00,0.00,
6348,6.75,0.00,1.94,0.00,0.00,
6349,58.25,10.00,1.94,8.00,2.00,
6350,281.00,674.00,0.44,414.00,260.00,
6351,37.50,1.00,1.99,1.00,0.00,
6352,60.50,6.00,1.98,5.00,1.00,
6353,222.50,692.00,0.43,439.00,253.00,
6354,213.75,732.00,0.39,491.00,241.00,
6355,14.00,0.00,2.07,0.00,0.00,
6356,9.50,0.00,1.97,0.00,0.00,
6357,255.00,662.00,0.46,406.00,256.00,
6358,1.75,0.00,1.97,0.00,0.00,
6359,234.25,701.00,0.41,460.00,241.00,
6360,246.50,654.00,0.49,408.00,246.00,
6361,299.75,737.00,0.39,472.00,265.00,
6362,225.25,732.00,0.38,465.00,267.00,
6363,313.50,712.00,0.37,430.00,282.00,
6364,244.75,718.00,0.40,447.00,271.00,
6365,209.00,661.00,0.47,424.00,237.00,
6366,316.75,674.00,0.45,445.00,229.00,
6367,196.50,742.00,0.34,493.00,249.00,
6368,16.25,0.00,2.04,0.00,0.00,
6369,311.25,699.00,0.44,417.00,282.00,
6370,234.25,665.00,0.49,414.00,251.00,
6371,206.25,624.00,0.53,406.00,218.00,
6372,290.25,660.00,0.49,431.00,229.00,
6373,11.00,0.00,1.99,0.00,0.00,
6374,28.50,2.00,1.98,1.00,1.00,
6375,309.25,738.00,0.37,459.00,279.00,
6376,260.75,643.00,0.49,421.00,222.00,
6377,18.50,0.00,2.01,0.00,0.00,
6378,11.00,0.00,2.02,0.00,0.00,
6379,34.00,4.00,1.97,3.00,1.00,
6380,8.75,0.00,1.96,0.00,0.00,
6381,41.00,4.00,2.01,2.00,2.00,
6382,200.25,698.00,0.41,436.00,262.00,
6383,13.75,0.00,1.93,0.00,0.00,
6384,31.25,2.00,1.99,2.00,0.00,
6385,243.25,660.00,0.46,423.00,237.00,
6386,10.50,0.00,1.94,0.00,0.00,
6387,262.25,712.00,0.40,450.00,262.00,
6388,38.75,4.00,1.94,2.00,2.00,
6389,314.50,672.00,0.47,418.00,254.00,
6390,233.00,676.00,0.47,422.00,254.00,
6391,242.00,719.00,0.40,465.00,254.00,
6392,9.75,0.00,1.98,0.00,0.00,
6393,40.25,4.00,1.89,4.00,0.00,
6394,270.25,654.00,0.50,404.00,250.00,
6395,11.25,0.00,1.94,0.00,0.00,
6396,244.25,697.00,0.43,429.00,268.00,
6397,253.00,654.00,0.49,434.00,220.00,
6398,275.75,711.00,0.41,454.00,257.00,
6399,23.75,2.00,1.95,1.00,1.00,
6400,189.25,697.00,0.46,437.00,260.00,
6401,272.50,710.00,0.40,472.00,238.00,
6402,20.50,0.00,2.02,0.00,0.00,
6403,327.25,704.00,0.42,441.00,263.00,
6404,292.00,708.00,0.41,441.00,267.00,
6405,22.25,1.00,2.02,1.00,0.00,
6406,17.00,1.00,1.96,0.00,1.00,
6407,243.75,693.00,0.40,447.00,246.00,
6408,28.00,2.00,1.98,2.00,0.00,
6409,234.25,615.00,0.54,397.00,218.00,
6410,6.50,0.00,2.03,0.00,0.00,
6411,4.75,0.00,1.99,0.00,0.00,
6412,326.00,710.00,0.40,442.00,268.00,
6413,57.50,5.00,2.01,2.00,3.00,
6414,258.25,693.00,0.43,443.00,250.00,
6415,252.75,687.00,0.43,449.00,238.00,
6416,38.25,0.00,1.98,0.00,0.00,
6417,207.00,657.00,0.51,418.00,239.00,
6418,280.00,671.00,0.47,440.00,231.00,
6419,44.75,0.00,2.01,0.00,0.00,
6420,230.00,691.00,0.42,445.00,246.00,
6421,30.75,1.00,2.00,1.00,0.00,
6422,6.25,0.00,1.98,0.00,0.00,
6423,245.00,616.00,0.56,409.00,207.00,
6424,37.75,1.00,2.00,1.00,0.00,
6425,247.25,677.00,0.46,441.00,236.00,
6426,9.00,0.00,1.96,0.00,0.00,
6427,333.75,666.00,0.46,465.00,201.00,
6428,222.50,718.00,0.40,470.00,248.00,
6429,310.50,705.00,0.41,437.00,268.00,
6430,27.75,1.00,2.02,1.00,0.00,
6431,234.00,660.00,0.49,422.00,238.00,
6432,18.25,0.00,1.96,0.00,0.00,
6433,221.25,664.00,0.47,431.00,233.00,
6434,236.50,686.00,0.45,420.00,266.00,
6435,17.50,1.00,1.99,1.00,0.00,
6436,248.00,739.00,0.36,461.00,278.00,
6437,15.00,0.00,2.03,0.00,0.00,
6438,233.75,665.00,0.50,415.00,250.00,
6439,227.75,627.00,0.54,388.00,239.00,
6440,273.25,680.00,0.45,427.00,253.00,
6441,17.00,0.00,1.97,0.00,0.00,
6442,16.50,0.00,2.02,0.00,0.00,
6443,266.75,704.00,0.40,437.00,267.00,
6444,289.25,713.00,0.38,461.00,252.00,
6445,13.00,1.00,2.04,1.00,0.00,
6446,6.25,0.00,1.98,0.00,0.00,
6447,272.00,685.00,0.42,441.00,244.00,
6448,6.75,0.00,1.99,0.00,0.00,
6449,269.25,632.00,0.56,415.00,217.00,
6450,13.50,0.00,2.03,0.00,0.00,
6451,385.75,670.00,0.45,434.00,236.00,
6452,230.00,674.00,0.46,427.00,247.00,
6453,269.75,673.00,0.47,454.00,219.00,
6454,258.75,695.00,0.43,440.00,255.00,
6455,23.50,1.00,1.95,1.00,0.00,
6456,8.00,0.00,1.97,0.00,0.00,
6457,203.00,671.00,0.47,437.00,234.00,
6458,267.50,678.00,0.46,400.00,278.00,
6459,254.50,638.00,0.54,426.00,212.00,
6460,370.25,628.00,0.53,415.00,213.00,
6461,200.75,661.00,0.48,425.00,236.00,
6462,21.50,0.00,2.05,0.00,0.00,
6463,10.00,0.00,1.97,0.00,0.00,
6464,294.75,710.00,0.40,428.00,282.00,
6465,25.75,1.00,1.95,1.00,0.00,
6466,266.50,665.00,0.51,411.00,254.00,
6467,313.25,665.00,0.49,414.00,251.00,
6468,18.50,2.00,2.00,1.00,1.00,
6469,351.00,678.00,0.48,426.00,252.00,
6470,276.75,652.00,0.48,431.00,221.00,
6471,21.75,1.00,2.02,1.00,0.00,
6472,239.50,704.00,0.41,458.00,246.00,
6473,276.50,704.00,0.41,450.00,254.00,
6474,206.75,709.00,0.40,437.00,272.00,
6475,4.25,0.00,2.04,0.00,0.00,
6476,254.25,734.00,0.36,460.00,274.00,
6477,11.75,1.00,1.98,1.00,0.00,
6478,241.50,685.00,0.45,441.00,244.00,
6479,246.00,709.00,0.40,447.00,262.00,
6480,236.00,678.00,0.45,433.00,245.00,
6481,345.75,674.00,0.46,427.00,247.00,
6482,266.75,719.00,0.39,458.00,261.00,
6483,331.75,667.00,0.47,432.00,235.00,
6484,283.75,714.00,0.39,472.00,242.00,
6485,22.50,2.00,1.98,1.00,1.00,
6486,332.00,726.00,0.36,460.00,266.00,
6487,266.50,709.00,0.40,456.00,253.00,
6488,268.50,669.00,0.45,418.00,251.00,
6489,14.25,1.00,2.00,0.00,1.00,
6490,291.25,686.00,0.45,442.00,244.00,
6491,280.50,680.00,0.44,438.00,242.00,
6492,259.00,685.00,0.45,423.00,262.00,
6493,18.75,0.00,1.91,0.00,0.00,
6494,300.75,700.00,0.43,448.00,252.00,
6495,274.75,678.00,0.44,432.00,246.00,
6496,14.75,0.00,1.98,0.00,0.00,
6497,43.25,2.00,2.00,1.00,1.00,
6498,315.75,686.00,0.44,414.00,272.00,
6499,240.25,663.00,0.48,441.00,222.00,
6500,27.00,3.00,2.03,2.00,1.00,
6501,25.50,0.00,1.99,0.00,0.00,
6502,9.50,0.00,2.01,0.00,0.00,
6503,35.50,0.00,1.92,0.00,0.00,
6504,227.25,712.00,0.40,462.00,250.00,
6505,12.00,0.00,1.99,0.00,0.00,
6506,280.50,703.00,0.41,455.00,248.00,
6507,287.50,653.00,0.51,426.00,227.00,
6508,23.50,0.00,1.98,0.00,0.00,
6509,312.50,659.00,0.49,416.00,243.00,
6510,287.50,718.00,0.38,442.00,276.00,
6511,37.00,1.00,2.03,1.00,0.00,
6512,16.25,0.00,2.01,0.00,0.00,
6513,241.00,626.00,0.54,421.00,205.00,
6514,237.00,686.00,0.43,431.00,255.00,
6515,251.00,725.00,0.38,441.00,284.00,
6516,6.75,0.00,1.99,0.00,0.00,
6517,78.50,5.00,2.04,4.00,1.00,
6518,19.50,0.00,2.03,0.00,0.00,
6519,272.50,660.00,0.46,404.00,256.00,
6520,277.75,605.00,0.61,404.00,201.00,
6521,10.00,0.00,1.96,0.00,0.00,
6522,233.25,692.00,0.43,454.00,238.00,
6523,251.25,705.00,0.43,442.00,263.00,
6524,26.00,2.00,1.98,2.00,0.00,
6525,223.25,686.00,0.45,454.00,232.00,
6526,341.50,722.00,0.41,458.00,264.00,
6527,272.50,715.00,0.42,439.00,276.00,
6528,301.00,651.00,0.48,418.00,233.00,
6529,42.50,3.00,1.97,2.00,1.00,
6530,12.25,0.00,1.99,0.00,0.00,
6531,13.50,0.00,2.02,0.00,0.00,
6532,200.25,721.00,0.38,453.00,268.00,
6533,16.25,0.00,1.97,0.00,0.00,
6534,328.50,642.00,0.54,419.00,223.00,
6535,282.50,663.00,0.47,396.00,267.00,
6536,8.00,0.00,2.00,0.00,0.00,
6537,12.00,0.00,2.02,0.00,0.00,
6538,14.00,0.00,2.04,0.00,0.00,
6539,7.50,0.00,2.07,0.00,0.00,
6540,16.75,0.00,1.94,0.00,0.00,
6541,17.00,0.00,2.05,0.00,0.00,
6542,225.75,717.00,0.38,434.00,283.00,
6543,309.75,643.00,0.52,414.00,229.00,
6544,26.75,2.00,1.98,2.00,0.00,
6545,256.75,628.00,0.55,391.00,237.00,
6546,257.75,676.00,0.45,431.00,245.00,
6547,70.50,6.00,1.97,6.00,0.00,
6548,320.25,682.00,0.46,435.00,247.00,
6549,261.00,669.00,0.46,434.00,235.00,
6550,20.50,0.00,1.98,0.00,0.00,
6551,298.75,718.00,0.42,443.00,275.00,
6552,248.50,657.00,0.48,425.00,232.00,
6553,319.25,646.00,0.50,419.00,227.00,
6554,236.00,664.00,0.49,414.00,250.00,
6555,250.50,696.00,0.42,432.00,264.00,
6556,37.00,3.00,2.03,2.00,1.00,
6557,259.25,709.00,0.40,466.00,243.00,
6558,10.25,0.00,1.99,0.00,0.00,
6559,242.25,673.00,0.47,421.00,252.00,
6560,10.25,0.00,2.02,0.00,0.00,
6561,3.50,0.00,2.00,0.00,0.00,
6562,15.00,0.00,2.04,0.00,0.00,
6563,212.00,646.00,0.51,408.00,238.00,
6564,38.75,1.00,1.94,1.00,0.00,
6565,366.50,673.00,0.45,423.00,250.00,
6566,7.00,0.00,1.99,0.00,0.00,
6567,279.75,662.00,0.48,442.00,220.00,
6568,226.75,755.00,0.35,488.00,267.00,
6569,244.00,691.00,0.44,458.00,233.00,
6570,255.00,652.00,0.47,413.00,239.00,
6571,38.50,3.00,2.02,2.00,1.00,
6572,266.00,693.00,0.44,420.00,273.00,
6573,14.50,0.00,1.99,0.00,0.00,
6574,25.25,2.00,2.01,2.00,0.00,
6575,249.50,673.00,0.44,411.00,262.00,
6576,249.50,677.00,0.45,440.00,237.00,
6577,11.00,0.00,1.97,0.00,0.00,
6578,292.00,707.00,0.41,451.00,256.00,
6579,239.00,703.00,0.41,440.00,263.00,
6580,258.75,683.00,0.44,475.00,208.00,
6581,44.75,0.00,1.99,0.00,0.00,
6582,202.75,636.00,0.54,433.00,203.00,
6583,282.25,693.00,0.42,448.00,245.00,
6584,246.00,682.00,0.46,448.00,234.00,
6585,267.50,670.00,0.46,447.00,223.00,
6586,13.00,0.00,2.01,0.00,0.00,
6587,205.00,725.00,0.40,440.00,285.00,
6588,44.50,3.00,1.98,3.00,0.00,
6589,6.00,0.00,2.02,0.00,0.00,
6590,7.75,0.00,2.01,0.00,0.00,
6591,40.75,1.00,2.02,0.00,1.00,
6592,42.25,3.00,2.02,2.00,1.00,
6593,16.75,0.00,2.03,0.00,0.00,
6594,211.75,663.00,0.48,426.00,237.00,
6595,224.75,682.00,0.44,436.00,246.00,
6596,13.50,0.00,1.98,0.00,0.00,
6597,16.50,0.00,2.07,0.00,0.00,
6598,325.25,629.00,0.55,408.00,221.00,
6599,257.75,647.00,0.48,398.00,249.00,
6600,296.50,710.00,0.39,443.00,267.00,
6601,32.00,1.00,2.00,1.00,0.00,
6602,242.25,703.00,0.43,440.00,263.00,
6603,46.00,5.00,1.98,5.00,0.00,
6604,223.75,724.00,0.39,439.00,285.00,
6605,221.75,687.00,0.45,449.00,238.00,
6606,307.25,721.00,0.39,439.00,282.00,
6607,230.00,725.00,0.38,460.00,265.00,
6608,28.00,1.00,2.05,1.00,0.00,
6609,276.50,664.00,0.49,420.00,244.00,
