,Duration,Epidemic,ep_high,ep_low,Rt
5430,264.5,615,412,203,0.561
5431,234.5,733,456,277,0.355
5432,16,0,0,0,2
5433,278.5,698,439,259,0.424
5434,210.5,687,440,247,0.433
5435,321.75,709,445,264,0.401
5436,280,674,423,251,0.48
5437,293.75,707,441,266,0.411
5438,216.25,689,435,254,0.441
5439,254.5,639,417,222,0.527
5440,300.75,699,446,253,0.409
5441,236.75,703,442,261,0.413
5442,28,1,1,0,1.997
5443,273.25,695,437,258,0.431
5444,271.75,703,443,260,0.411
5445,226.25,680,429,251,0.462
5446,26.25,0,0,0,2
5447,258.75,655,419,236,0.507
5448,223.5,647,426,221,0.501
5449,11,0,0,0,2
5450,216.5,666,424,242,0.486
5451,260.75,658,423,235,0.496
5452,263,640,417,223,0.526
5453,12.25,0,0,0,2
5454,14.75,0,0,0,2
5455,36.5,2,2,0,1.994
5456,267.5,690,433,257,0.444
5457,216.75,678,424,254,0.474
5458,252.25,648,415,233,0.522
5459,267,708,449,259,0.394
5460,250.25,657,432,225,0.479
5461,265.25,692,431,261,0.446
5462,287.75,689,425,264,0.461
5463,245,684,440,244,0.436
5464,17.5,2,1,1,1.996
5465,12.75,1,1,0,1.997
5466,20.75,1,1,0,1.997
5467,20.25,2,2,0,1.994
5468,225.75,706,448,258,0.398
5469,365.25,678,416,262,0.49
5470,258,670,437,233,0.456
5471,265,698,433,265,0.436
5472,302.25,696,438,258,0.428
5473,24.75,0,0,0,2
5474,7.5,0,0,0,2
5475,41.25,2,0,2,1.998
5476,38.75,1,0,1,1.999
5477,328.75,650,423,227,0.504
5478,25,0,0,0,2
5479,24.75,1,1,0,1.997
5480,248.25,674,439,235,0.448
5481,219.25,684,434,250,0.448
5482,5.75,0,0,0,2
5483,14.25,0,0,0,2
5484,348.5,676,444,232,0.436
5485,9,0,0,0,2
5486,30.75,0,0,0,2
5487,286,708,457,251,0.378
5488,16.25,0,0,0,2
5489,236.5,714,458,256,0.37
5490,23.75,1,1,0,1.997
5491,255.75,712,437,275,0.414
5492,37.75,0,0,0,2
5493,290.75,656,418,238,0.508
5494,244.25,707,437,270,0.419
5495,44,0,0,0,2
5496,57.25,1,0,1,1.999
5497,323.5,702,436,266,0.426
5498,300.25,704,447,257,0.402
5499,317.75,704,441,263,0.414
5500,251.25,685,427,258,0.461
5501,10.5,0,0,0,2
5502,215.5,577,386,191,0.651
5503,279,716,454,262,0.376
5504,231.5,694,434,260,0.438
5505,296.75,615,397,218,0.591
5506,288.25,678,434,244,0.454
5507,274.5,684,429,255,0.458
5508,289,707,436,271,0.421
5509,292.25,692,431,261,0.446
5510,196.25,682,427,255,0.464
5511,6.25,0,0,0,2
5512,15.25,0,0,0,2
5513,239.75,708,453,255,0.386
5514,207.75,631,410,221,0.549
5515,218.5,675,439,236,0.447
5516,271.25,687,439,248,0.435
5517,208.25,714,440,274,0.406
5518,240,719,452,267,0.377
5519,16.5,0,0,0,2
5520,280.5,646,422,224,0.51
5521,275,699,441,258,0.419
5522,23,0,0,0,2
5523,280.25,671,437,234,0.455
5524,251.75,666,433,233,0.468
5525,241,727,447,280,0.379
5526,7,0,0,0,2
5527,334.25,665,427,238,0.481
5528,254.5,691,436,255,0.437
5529,301.25,674,428,246,0.47
5530,37,3,1,2,1.995
5531,263.75,670,428,242,0.474
5532,296.75,716,454,262,0.376
5533,255.25,641,420,221,0.519
5534,226.5,736,459,277,0.346
5535,22.25,0,0,0,2
5536,42.75,3,2,1,1.993
5537,282,645,411,234,0.533
5538,196.75,697,432,265,0.439
5539,7,0,0,0,2
5540,301.5,684,433,251,0.45
5541,265,716,445,271,0.394
5542,233,679,435,244,0.451
5543,237.75,687,425,262,0.463
5544,207,713,444,269,0.399
5545,23.25,0,0,0,2
5546,299,682,430,252,0.458
5547,293,684,434,250,0.448
5548,278.75,659,425,234,0.491
5549,12,0,0,0,2
5550,28.75,1,1,0,1.997
5551,248.5,671,424,247,0.481
5552,249,694,433,261,0.44
5553,28,1,1,0,1.997
5554,277.5,706,441,265,0.412
5555,258.5,701,443,258,0.413
5556,7,0,0,0,2
5557,18.5,0,0,0,2
5558,227.5,686,441,245,0.432
5559,10,0,0,0,2
5560,11.25,0,0,0,2
5561,285.75,659,431,228,0.479
5562,24.75,1,0,1,1.999
5563,26.25,0,0,0,2
5564,241.75,669,418,251,0.495
5565,250.5,716,449,267,0.386
5566,242.75,695,438,257,0.429
5567,52.25,4,3,1,1.99
5568,55,5,4,1,1.987
5569,289.75,678,433,245,0.456
5570,272.25,663,418,245,0.501
5571,266,614,417,197,0.552
5572,283.25,660,422,238,0.496
5573,350.25,682,450,232,0.418
5574,262.5,664,432,232,0.472
5575,254.5,701,441,260,0.417
5576,271,669,427,242,0.477
5577,290,641,405,236,0.549
5578,320.75,664,427,237,0.482
5579,7.75,0,0,0,2
5580,269.5,707,443,264,0.407
5581,9.75,0,0,0,2
5582,9.5,0,0,0,2
5583,13,0,0,0,2
5584,311.25,680,432,248,0.456
5585,237,656,433,223,0.478
5586,267.75,719,448,271,0.385
5587,266.25,724,447,277,0.382
5588,47,3,3,0,1.991
5589,287.5,690,434,256,0.442
5590,4.25,0,0,0,2
5591,237.75,720,442,278,0.396
5592,22.75,0,0,0,2
5593,284,694,434,260,0.438
5594,19.75,0,0,0,2
5595,269.25,696,453,243,0.398
5596,256.5,677,426,251,0.471
5597,311.25,683,434,249,0.449
5598,248.25,645,423,222,0.509
5599,217.75,660,435,225,0.47
5600,291.5,648,416,232,0.52
5601,277.5,685,442,243,0.431
5602,341.75,678,429,249,0.464
5603,202.5,603,404,199,0.589
5604,266.5,689,428,261,0.455
5605,44.75,3,3,0,1.991
5606,287.5,696,445,251,0.414
5607,204.5,683,443,240,0.431
5608,346,670,423,247,0.484
5609,220,724,457,267,0.362
5610,269.25,667,425,242,0.483
5611,262.5,649,437,212,0.477
5612,278.5,595,404,191,0.597
5613,279,637,425,212,0.513
5614,167.75,715,447,268,0.391
5615,26.75,0,0,0,2
5616,282,663,426,237,0.485
5617,10.75,0,0,0,2
5618,211.75,688,441,247,0.43
5619,215.5,716,446,270,0.392
5620,25,0,0,0,2
5621,305.5,730,449,281,0.372
5622,5.75,0,0,0,2
5623,234,714,455,259,0.376
5624,313.75,668,431,237,0.47
5625,36.75,2,1,1,1.996
5626,28.75,0,0,0,2
5627,266,664,440,224,0.456
5628,241.5,671,432,239,0.465
5629,277,651,431,220,0.487
5630,9.25,0,0,0,2
5631,238,662,426,236,0.486
5632,277.75,697,441,256,0.421
5633,261.75,636,410,226,0.544
5634,301,673,434,239,0.459
5635,234.5,718,453,265,0.376
5636,21,0,0,0,2
5637,217.75,699,452,247,0.397
5638,341,725,453,272,0.369
5639,217.75,676,445,231,0.434
5640,48,4,4,0,1.988
5641,24.75,0,0,0,2
5642,2.75,0,0,0,2
5643,34.25,4,3,1,1.99
5644,14,1,0,1,1.999
5645,289.5,655,419,236,0.507
5646,284.75,692,436,256,0.436
5647,260.75,654,427,227,0.492
5648,288.75,691,434,257,0.441
5649,282.25,690,448,242,0.414
5650,263.25,706,435,271,0.424
5651,290,662,436,226,0.466
5652,257.5,686,448,238,0.418
5653,239.25,695,450,245,0.405
5654,261.75,670,435,235,0.46
5655,32.5,4,4,0,1.988
5656,250.5,682,433,249,0.452
5657,296.25,699,442,257,0.417
5658,339,699,438,261,0.425
5659,34.5,0,0,0,2
5660,200,698,437,261,0.428
5661,229,690,432,258,0.446
5662,280.75,682,438,244,0.442
5663,30.5,2,1,1,1.996
5664,32.25,0,0,0,2
5665,222.75,675,439,236,0.447
5666,258.5,661,419,242,0.501
5667,216.75,710,450,260,0.39
5668,240.5,704,434,270,0.428
5669,245,687,453,234,0.407
5670,11,0,0,0,2
5671,24.75,0,0,0,2
5672,233,665,424,241,0.487
5673,274.75,637,410,227,0.543
5674,307.5,687,426,261,0.461
5675,31,1,1,0,1.997
5676,225.25,699,449,250,0.403
5677,232.25,684,438,246,0.44
5678,242.75,700,447,253,0.406
5679,272.5,669,436,233,0.459
5680,246.5,683,436,247,0.445
5681,9.75,0,0,0,2
5682,220.75,642,429,213,0.5
5683,276.75,683,426,257,0.465
5684,260,673,419,254,0.489
5685,279.75,674,425,249,0.476
5686,238.75,717,449,268,0.385
5687,315.25,669,427,242,0.477
5688,32,2,2,0,1.994
5689,61.5,9,6,3,1.979
5690,301,707,443,264,0.407
5691,62.25,3,2,1,1.993
5692,10.75,0,0,0,2
5693,21.25,1,1,0,1.997
5694,37.5,1,1,0,1.997
5695,317.25,648,421,227,0.51
5696,40.25,1,1,0,1.997
5697,278.25,693,437,256,0.433
5698,8,0,0,0,2
5699,291,697,443,254,0.417
5700,37,3,1,2,1.995
5701,23.75,0,0,0,2
5702,7.25,0,0,0,2
5703,16.25,0,0,0,2
5704,310.25,658,430,228,0.482
5705,295,718,452,266,0.378
5706,270.5,641,413,228,0.533
5707,18,0,0,0,2
5708,207,691,446,245,0.417
5709,231.75,732,450,282,0.368
5710,21.25,1,1,0,1.997
5711,26,0,0,0,2
5712,16.25,1,1,0,1.997
5713,328.5,676,435,241,0.454
5714,243,639,408,231,0.545
5715,321.25,741,450,291,0.359
5716,254.25,636,417,219,0.53
5717,266.25,710,444,266,0.402
5718,5.25,0,0,0,2
5719,262.5,691,434,257,0.441
5720,204.25,657,418,239,0.507
5721,232,684,444,240,0.428
5722,320.75,672,433,239,0.462
5723,9,0,0,0,2
5724,238.75,696,448,248,0.408
5725,271.25,694,435,259,0.436
5726,13,0,0,0,2
5727,11.5,0,0,0,2
5728,256,696,434,262,0.436
5729,16,1,1,0,1.997
5730,256.25,717,452,265,0.379
5731,216.5,680,427,253,0.466
5732,229.5,699,440,259,0.421
5733,271.75,732,455,277,0.358
5734,248.25,700,451,249,0.398
5735,229,644,423,221,0.51
5736,241.5,646,421,225,0.512
5737,297,654,429,225,0.488
5738,16.25,1,1,0,1.997
5739,20.25,0,0,0,2
5740,9.5,0,0,0,2
5741,11.75,0,0,0,2
5742,45.5,1,1,0,1.997
5743,21,0,0,0,2
5744,317,703,431,272,0.435
5745,260.5,694,425,269,0.456
5746,205.75,665,431,234,0.473
5747,253,686,439,247,0.436
5748,273.75,660,422,238,0.496
5749,10.5,0,0,0,2
5750,34.5,2,0,2,1.998
5751,11.75,0,0,0,2
5752,300,616,404,212,0.576
5753,20,2,2,0,1.994
5754,303,710,441,269,0.408
5755,223.25,654,428,226,0.49
5756,271.75,717,441,276,0.401
5757,30.75,1,0,1,1.999
5758,255.5,679,435,244,0.451
5759,21.25,0,0,0,2
5760,221.25,716,447,269,0.39
5761,107.5,12,6,6,1.976
5762,14.75,0,0,0,2
5763,268.25,709,439,270,0.413
5764,282.75,639,420,219,0.521
5765,256.25,716,443,273,0.398
5766,219.25,698,447,251,0.408
5767,339.75,649,419,230,0.513
5768,256,659,421,238,0.499
5769,291.25,675,423,252,0.479
5770,299.5,692,437,255,0.434
5771,300,680,447,233,0.426
5772,22.75,0,0,0,2
5773,21.75,0,0,0,2
5774,279.25,708,437,271,0.418
5775,247.5,687,449,238,0.415
5776,324,664,432,232,0.472
5777,272.25,704,447,257,0.402
5778,16,0,0,0,2
5779,263.25,642,413,229,0.532
5780,224.75,696,457,239,0.39
5781,239,709,455,254,0.381
5782,17.5,0,0,0,2
5783,253.25,679,438,241,0.445
5784,272.25,732,450,282,0.368
5785,412,660,427,233,0.486
5786,281.75,705,432,273,0.431
5787,292.75,683,436,247,0.445
5788,279.75,699,450,249,0.401
5789,315.25,681,442,239,0.435
5790,292,716,453,263,0.378
5791,317.5,723,456,267,0.365
5792,233.75,706,438,268,0.418
5793,275.75,709,444,265,0.403
5794,73.5,6,5,1,1.984
5795,25.25,1,1,0,1.997
5796,236.75,662,437,225,0.464
5797,260.5,717,442,275,0.399
5798,221.5,608,414,194,0.564
5799,206.25,692,442,250,0.424
5800,252.5,707,436,271,0.421
5801,23.75,3,2,1,1.993
5802,279.5,675,424,251,0.477
5803,261.75,729,454,275,0.363
5804,226.25,689,427,262,0.457
5805,328.25,700,433,267,0.434
5806,19.75,0,0,0,2
5807,239.5,681,446,235,0.427
5808,298.25,652,427,225,0.494
5809,248.25,698,435,263,0.432
5810,27.75,1,0,1,1.999
5811,12.25,0,0,0,2
5812,215.5,676,439,237,0.446
5813,299.75,656,430,226,0.484
5814,296.5,683,424,259,0.469
5815,12.5,0,0,0,2
5816,276,654,418,236,0.51
5817,27.5,4,4,0,1.988
5818,253.5,656,424,232,0.496
5819,27.5,1,1,0,1.997
5820,45,5,4,1,1.987
5821,279.5,661,432,229,0.475
5822,7.5,0,0,0,2
5823,241.5,720,454,266,0.372
5824,305.5,737,454,283,0.355
5825,260.25,688,431,257,0.45
5826,302.75,663,432,231,0.473
5827,310.75,636,422,214,0.52
5828,257.5,689,439,250,0.433
5829,253.75,707,442,265,0.409
5830,255.5,704,440,264,0.416
5831,52.5,2,2,0,1.994
5832,214.5,673,432,241,0.463
5833,233.5,690,440,250,0.43
5834,231.5,662,430,232,0.478
5835,259.25,702,448,254,0.402
5836,21.75,1,1,0,1.997
5837,292.5,666,422,244,0.49
5838,230.25,664,427,237,0.482
5839,6.5,0,0,0,2
5840,222,723,459,264,0.359
5841,290,658,428,230,0.486
5842,26,2,2,0,1.994
5843,6,0,0,0,2
5844,10.25,0,0,0,2
5845,264.5,651,427,224,0.495
5846,289,741,459,282,0.341
5847,261.25,668,417,251,0.498
5848,13.75,0,0,0,2
5849,267.5,678,443,235,0.436
5850,227.25,677,434,243,0.455
5851,18.75,0,0,0,2
5852,324.75,692,436,256,0.436
5853,263.75,708,447,261,0.398
5854,402.5,707,449,258,0.395
5855,259.25,685,433,252,0.449
5856,19.75,0,0,0,2
5857,285.75,691,438,253,0.433
5858,260.5,663,418,245,0.501
5859,47.75,7,4,3,1.985
5860,296,662,413,249,0.512
5861,268.75,702,442,260,0.414
5862,297.25,644,422,222,0.512
5863,260.25,696,433,263,0.438
5864,212.75,667,434,233,0.465
5865,255.25,699,432,267,0.437
5866,363.25,703,433,270,0.431
5867,212.75,715,446,269,0.393
5868,250.25,689,434,255,0.443
5869,275.5,698,440,258,0.422
5870,10,0,0,0,2
5871,254,685,439,246,0.437
5872,288.75,660,430,230,0.48
5873,263.5,649,417,232,0.517
5874,66.75,5,4,1,1.987
5875,268.75,662,429,233,0.48
5876,233.75,673,424,249,0.479
5877,246,653,429,224,0.489
5878,336.5,669,428,241,0.475
5879,226.5,697,445,252,0.413
5880,11,0,0,0,2
5881,337.5,668,434,234,0.464
5882,258.75,681,427,254,0.465
5883,336.5,688,443,245,0.426
5884,340,681,437,244,0.445
5885,335.25,672,431,241,0.466
5886,34.5,1,1,0,1.997
5887,263.25,669,436,233,0.459
5888,276.75,676,440,236,0.444
5889,238.75,706,449,257,0.396
5890,57.75,4,3,1,1.99
5891,282.25,699,440,259,0.421
5892,18.75,0,0,0,2
5893,14.5,0,0,0,2
5894,10.75,0,0,0,2
5895,238.75,724,446,278,0.384
5896,4.75,0,0,0,2
5897,18.25,2,2,0,1.994
5898,9.25,0,0,0,2
5899,278.5,687,436,251,0.441
5900,10.5,0,0,0,2
5901,7,0,0,0,2
5902,264.75,675,424,251,0.477
5903,275.5,637,424,213,0.515
5904,226,603,403,200,0.591
5905,255,667,446,221,0.441
5906,323.75,676,426,250,0.472
5907,248.25,687,434,253,0.445
5908,266.25,680,436,244,0.448
5909,275.5,636,413,223,0.538
5910,15.25,0,0,0,2
5911,329,661,422,239,0.495
5912,251.25,692,438,254,0.432
5913,5.75,0,0,0,2
5914,212.75,620,409,211,0.562
5915,276.25,705,442,263,0.411
5916,7.5,0,0,0,2
5917,25.25,1,1,0,1.997
5918,24.75,0,0,0,2
5919,269,637,418,219,0.527
5920,263,633,425,208,0.517
5921,245.75,701,451,250,0.397
5922,217.5,709,452,257,0.387
5923,19,0,0,0,2
5924,234.5,704,447,257,0.402
5925,280.25,708,425,283,0.442
5926,347.5,711,443,268,0.403
5927,336.5,640,419,221,0.522
5928,303.75,712,446,266,0.396
5929,13.75,1,1,0,1.997
5930,310,676,428,248,0.468
5931,14,0,0,0,2
5932,219.25,697,441,256,0.421
5933,223.5,679,435,244,0.451
5934,240.5,669,439,230,0.453
5935,383.25,668,418,250,0.496
5936,319.25,699,440,259,0.421
5937,11.5,0,0,0,2
5938,215.5,695,442,253,0.421
5939,19.25,0,0,0,2
5940,351.5,710,447,263,0.396
5941,261.5,675,434,241,0.457
5942,8.75,0,0,0,2
5943,311,659,417,242,0.507
5944,11,0,0,0,2
5945,10.75,0,0,0,2
5946,217.75,698,429,269,0.444
5947,23.75,1,1,0,1.997
5948,13.5,0,0,0,2
5949,10.25,0,0,0,2
5950,246.5,662,424,238,0.49
5951,20,0,0,0,2
5952,7.5,0,0,0,2
5953,229.75,711,440,271,0.409
5954,270.75,674,426,248,0.474
5955,12,0,0,0,2
5956,4.25,0,0,0,2
5957,11.5,0,0,0,2
5958,218.5,725,456,269,0.363
5959,260.75,674,420,254,0.486
5960,18,0,0,0,2
5961,301.75,719,451,268,0.379
5962,227.5,654,424,230,0.498
5963,233.75,683,431,252,0.455
5964,36,1,1,0,1.997
5965,238.5,700,441,259,0.418
5966,281.25,649,423,226,0.505
5967,310,660,430,230,0.48
5968,13,0,0,0,2
5969,241.25,695,446,249,0.413
5970,334.75,704,444,260,0.408
5971,4.75,0,0,0,2
5972,30,0,0,0,2
5973,213.5,721,448,273,0.383
5974,263.75,686,432,254,0.45
5975,24.5,0,0,0,2
5976,263.5,654,416,238,0.514
5977,198,633,413,220,0.541
5978,252.25,666,421,245,0.492
5979,358.75,718,446,272,0.39
5980,18.25,2,2,0,1.994
5981,222,670,434,236,0.462
5982,231.5,685,452,233,0.411
5983,10.75,0,0,0,2
5984,24.75,0,0,0,2
5985,290.75,659,422,237,0.497
5986,209.75,667,428,239,0.477
5987,324,636,413,223,0.538
5988,306.75,691,439,252,0.431
5989,256,691,444,247,0.421
5990,300.75,611,410,201,0.569
5991,293.75,693,447,246,0.413
5992,261,677,443,234,0.437
5993,251,705,438,267,0.419
5994,253.5,694,442,252,0.422
5995,234.5,671,431,240,0.467
5996,10.75,0,0,0,2
5997,346.25,657,418,239,0.507
5998,266.25,727,448,279,0.377
5999,12,0,0,0,2
6000,280.25,698,439,259,0.424
6001,273.5,659,423,236,0.495
6002,8,0,0,0,2
6003,21,1,1,0,1.997
6004,298.25,710,435,275,0.42
6005,250,701,445,256,0.409
6006,228,731,460,271,0.349
6007,222.5,719,452,267,0.377
6008,248.75,723,453,270,0.371
6009,264,687,436,251,0.441
6010,283.75,676,438,238,0.448
6011,17,0,0,0,2
6012,70,3,2,1,1.993
6013,234.75,686,428,258,0.458
6014,313,686,436,250,0.442
6015,278.5,617,414,203,0.555
6016,311.5,641,431,210,0.497
6017,204.75,677,433,244,0.457
6018,33.75,1,1,0,1.997
6019,303.5,702,433,269,0.432
6020,254.75,705,443,262,0.409
6021,17.25,0,0,0,2
6022,315.75,590,399,191,0.612
6023,278.75,680,434,246,0.452
6024,380.25,699,440,259,0.421
6025,280.5,694,449,245,0.408
6026,250,695,444,251,0.417
6027,224.5,666,431,235,0.472
6028,242.25,710,451,259,0.388
6029,215.5,633,422,211,0.523
6030,19.75,0,0,0,2
6031,252.25,717,452,265,0.379
6032,306,672,436,236,0.456
6033,219.5,611,411,200,0.567
6034,207,635,419,216,0.527
6035,224.25,645,426,219,0.503
6036,206.25,742,459,283,0.34
6037,22.25,1,1,0,1.997
6038,11.25,0,0,0,2
6039,305.75,664,428,236,0.48
6040,18.25,0,0,0,2
6041,48.25,1,1,0,1.997
6042,57.75,5,5,0,1.985
6043,296.75,714,442,272,0.402
6044,16.5,0,0,0,2
6045,238.5,699,452,247,0.397
6046,53,3,2,1,1.993
6047,251.5,700,443,257,0.414
6048,23.5,0,0,0,2
6049,10,0,0,0,2
6050,7.75,0,0,0,2
6051,21.75,0,0,0,2
6052,2,0,0,0,2
6053,299.75,653,423,230,0.501
6054,64.25,6,5,1,1.984
6055,213,675,425,250,0.475
6056,323.75,675,438,237,0.449
6057,279.75,686,434,252,0.446
6058,37.5,2,2,0,1.994
6059,7.25,0,0,0,2
6060,282.25,675,432,243,0.461
6061,288.75,701,440,261,0.419
6062,271.75,685,441,244,0.433
6063,237.5,673,428,245,0.471
6064,12,0,0,0,2
6065,80,4,3,1,1.99
6066,226.75,681,430,251,0.459
6067,217.25,691,436,255,0.437
6068,310.75,681,430,251,0.459
6069,257.75,720,450,270,0.38
6070,14,0,0,0,2
6071,346.5,717,452,265,0.379
6072,30.5,1,0,1,1.999
6073,265.25,661,424,237,0.491
6074,32,1,0,1,1.999
6075,288.25,663,421,242,0.495
6076,7,0,0,0,2
6077,260.5,656,418,238,0.508
6078,233.5,725,444,281,0.387
6079,210.5,712,448,264,0.392
6080,33,1,1,0,1.997
6081,319.5,670,427,243,0.476
6082,11.5,0,0,0,2
6083,32.75,2,0,2,1.998
6084,23.75,0,0,0,2
6085,43,2,2,0,1.994
6086,250.25,709,438,271,0.415
6087,21.25,0,0,0,2
6088,213.25,662,427,235,0.484
6089,33,2,1,1,1.996
6090,17.25,0,0,0,2
6091,229,656,429,227,0.486
6092,312.5,642,408,234,0.542
6093,282.75,646,429,217,0.496
6094,260,655,433,222,0.479
6095,246.25,649,415,234,0.521
6096,276.75,692,447,245,0.414
6097,252,689,429,260,0.453
6098,305.5,650,419,231,0.512
6099,270,643,420,223,0.517
6100,317.5,656,430,226,0.484
6101,21,1,1,0,1.997
6102,309.25,649,413,236,0.525
6103,4.5,0,0,0,2
6104,9.25,0,0,0,2
6105,10.5,0,0,0,2
6106,282.5,695,441,254,0.423
6107,222,729,451,278,0.369
6108,238.75,703,452,251,0.393
6109,227.25,654,412,242,0.522
6110,247.75,733,454,279,0.359
6111,13,0,0,0,2
6112,17.75,0,0,0,2
6113,221.5,671,438,233,0.453
6114,269,726,454,272,0.366
6115,236,694,443,251,0.42
6116,253.5,638,408,230,0.546
6117,332.25,682,424,258,0.47
6118,11.25,0,0,0,2
6119,248.75,622,400,222,0.578
6120,245,702,437,265,0.424
6121,216.75,664,422,242,0.492
6122,19.75,2,1,1,1.996
6123,15.25,0,0,0,2
6124,333.5,690,439,251,0.432
6125,289.5,639,413,226,0.535
6126,247,677,437,240,0.449
6127,262.75,674,431,243,0.464
6128,294.75,705,444,261,0.407
6129,256,621,412,209,0.555
6130,345.5,666,428,238,0.478
6131,34,3,1,2,1.995
6132,243,650,418,232,0.514
6133,323,670,435,235,0.46
6134,282.75,677,445,232,0.433
6135,286.25,675,430,245,0.465
6136,38.25,1,1,0,1.997
6137,22.75,0,0,0,2
6138,11,0,0,0,2
6139,26.75,0,0,0,2
6140,276,672,424,248,0.48
6141,313,713,440,273,0.407
6142,231.5,692,442,250,0.424
6143,232,747,450,297,0.353
6144,7.5,0,0,0,2
6145,30.5,1,1,0,1.997
6146,281.25,649,426,223,0.499
6147,281.5,711,443,268,0.403
6148,16.25,0,0,0,2
6149,7,0,0,0,2
6150,21.5,1,0,1,1.999
6151,243.75,619,396,223,0.589
6152,240.5,676,437,239,0.45
6153,41,3,2,1,1.993
6154,215.75,680,436,244,0.448
6155,221,724,443,281,0.39
6156,25,1,0,1,1.999
6157,285.25,641,419,222,0.521
6158,17.75,0,0,0,2
6159,209.25,678,433,245,0.456
6160,4.5,0,0,0,2
6161,294.5,712,443,269,0.402
6162,261.5,662,433,229,0.472
6163,12.25,0,0,0,2
6164,220.75,739,457,282,0.347
6165,261.25,681,444,237,0.431
6166,4,0,0,0,2
6167,264,687,437,250,0.439
6168,242,696,436,260,0.432
6169,47.75,0,0,0,2
6170,309,667,436,231,0.461
6171,249.75,659,431,228,0.479
6172,271.75,642,419,223,0.52
6173,29.25,0,0,0,2
6174,245.75,702,442,260,0.414
6175,20,0,0,0,2
6176,5.75,0,0,0,2
6177,277.25,671,422,249,0.485
6178,37.5,1,1,0,1.997
6179,56.5,1,0,1,1.999
6180,240,670,430,240,0.47
6181,232.75,665,431,234,0.473
6182,281.25,641,412,229,0.535
6183,13,0,0,0,2
6184,43.75,1,1,0,1.997
6185,294.5,693,444,249,0.419
6186,293.5,645,414,231,0.527
6187,259.25,654,431,223,0.484
6188,243.25,650,430,220,0.49
6189,15.25,0,0,0,2
6190,220,662,428,234,0.482
6191,239.75,663,432,231,0.473
6192,252.5,690,430,260,0.45
6193,332.75,677,439,238,0.445
6194,281,739,450,289,0.361
6195,203.5,669,442,227,0.447
6196,210,718,446,272,0.39
6197,250.75,648,433,215,0.486
6198,249,654,437,217,0.472
6199,260,679,439,240,0.443
6200,243.75,727,451,276,0.371
6201,263.75,681,445,236,0.429
6202,30.25,1,0,1,1.999
6203,12.5,0,0,0,2
6204,6,0,0,0,2
6205,232.25,696,436,260,0.432
6206,288.75,677,436,241,0.451
6207,11.25,0,0,0,2
6208,204.25,692,440,252,0.428
6209,242.75,691,445,246,0.419
6210,246.5,714,446,268,0.394
6211,214.5,672,428,244,0.472
6212,287.25,682,445,237,0.428
6213,209,681,432,249,0.455
6214,291.75,678,441,237,0.44
6215,245,674,428,246,0.47
6216,303.75,709,440,269,0.411
6217,287.25,709,446,263,0.399
6218,19.75,1,1,0,1.997
6219,303,704,436,268,0.424
6220,251,693,433,260,0.441
6221,300.5,662,435,227,0.468
6222,240.5,700,441,259,0.418
6223,353.75,673,430,243,0.467
6224,8.5,0,0,0,2
6225,289.5,713,446,267,0.395
6226,206.5,740,456,284,0.348
6227,257.75,685,427,258,0.461
6228,33.5,3,1,2,1.995
6229,260,664,435,229,0.466
6230,291.25,740,458,282,0.344
6231,4.25,0,0,0,2
6232,284.75,688,432,256,0.448
6233,246.75,630,426,204,0.518
6234,293.5,690,443,247,0.424
6235,203.5,685,450,235,0.415
6236,20.75,0,0,0,2
6237,19.75,0,0,0,2
6238,341.5,651,416,235,0.517
6239,23.5,0,0,0,2
6240,253.75,685,435,250,0.445
6241,308,695,438,257,0.429
6242,253,659,429,230,0.483
6243,307.25,707,453,254,0.387
6244,51,5,5,0,1.985
6245,15.5,0,0,0,2
6246,7,0,0,0,2
6247,335.25,695,428,267,0.449
6248,219.75,709,444,265,0.403
6249,257.75,634,411,223,0.544
6250,32.5,1,1,0,1.997
6251,21.75,1,0,1,1.999
6252,54.5,2,0,2,1.998
6253,326.25,659,420,239,0.501
6254,27,0,0,0,2
6255,234.5,674,448,226,0.43
6256,215.25,717,446,271,0.391
6257,263.25,669,428,241,0.475
6258,265.25,730,445,285,0.38
6259,275.5,674,427,247,0.472
6260,233.25,688,439,249,0.434
6261,25.75,1,1,0,1.997
6262,11.5,1,1,0,1.997
6263,239,715,449,266,0.387
6264,322.5,708,451,257,0.39
6265,260.25,688,437,251,0.438
6266,220.5,696,436,260,0.432
6267,247.75,693,435,258,0.437
6268,282.75,706,453,253,0.388
6269,287.25,702,452,250,0.394
6270,3.5,0,0,0,2
6271,261,732,444,288,0.38
6272,6,0,0,0,2
6273,390.25,685,437,248,0.441
6274,7.25,0,0,0,2
6275,14.25,0,0,0,2
6276,31.75,1,1,0,1.997
6277,231,687,450,237,0.413
6278,335.25,675,423,252,0.479
6279,3.5,0,0,0,2
6280,10.25,0,0,0,2
6281,6,0,0,0,2
6282,273.5,686,427,259,0.46
6283,323.5,710,457,253,0.376
6284,196,677,431,246,0.461
6285,298.5,679,437,242,0.447
6286,252.75,735,465,270,0.335
6287,35,2,2,0,1.994
6288,10,0,0,0,2
6289,12.25,0,0,0,2
6290,284.5,640,413,227,0.534
6291,36.5,1,0,1,1.999
6292,15.5,0,0,0,2
6293,274,707,445,262,0.403
6294,26.5,2,2,0,1.994
6295,302.75,691,444,247,0.421
6296,277.75,732,447,285,0.374
6297,20,0,0,0,2
